Metric,Mean,Std
Accuracy,0.7337783478644201,0.039435912089942
Macro_Precision,0.7122451231913179,0.04729520361331652
Macro_Recall,0.6898126542906812,0.03553392012844494
Macro_F1,0.6953534595955124,0.038157584705537234
Weighted_Precision,0.7308142251359944,0.03778294126887881
Weighted_Recall,0.7337783478644201,0.039435912089942
Weighted_F1,0.7276603459686162,0.036473295585227175
Micro_Precision,0.7337783478644201,0.039435912089942
Micro_Recall,0.7337783478644201,0.039435912089942
Micro_F1,0.7337783478644201,0.039435912089942
Integrated_Score,0.7202506102421864,0.03856010838454239
