Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.0,0.045623846634995815,0.0,0.0,0.8031815237764015,0.03388751567148508,0.0,0.04142065454326913,0.0
Macro_F1,0.0,0.05436126568543331,0.0,0.0,0.7748686167388399,0.04047099642070239,0.0,0.03801950503326871,0.0
Macro_Precision,0.0,0.05332006044815452,0.0,0.0,0.7688291053053652,0.039354452215719926,0.0,0.049333284938662555,0.0
Macro_Recall,0.0,0.06416457071684416,0.0,0.0,0.7355477379424902,0.04590626949139767,0.0,0.04257094876834931,0.0
Weighted_F1,0.0,0.050210228074715924,0.0,0.0,0.7949000581893514,0.03624217240191125,0.0,0.037927309252829375,0.0
Weighted_Precision,0.0,0.05647355703746051,0.0,0.0,0.7633574501416998,0.04074734352386635,0.0,0.04922042422368009,0.0
