Metric,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.0,0.021033448824016872,0.019243100635264042,0.005347297175714901,0.07588645937384804,0.0,0.7378501592608205,0.010674079487968667,0.029018830506819495,0.007468234837550195,0.0077413084308878355,0.010428911252354756,0.016413188054721615,0.01747432761676347,0.0,0.0206021073295626,0.02081854721370653,0.0
Macro_F1,0.0,0.024387798201127082,0.023095100414355915,0.006878367069950319,0.0922796161217556,0.0,0.6919526099145115,0.011481187583927046,0.028027748970299568,0.014888801491575393,0.014316481893100832,0.014201786885425656,0.02029013350519421,0.02018086291550818,0.0,0.018984864247419526,0.019034640785849183,0.0
Macro_Precision,0.0,0.025796321286045983,0.021722446164248132,0.0058012929978604145,0.08916309709209781,0.0,0.6800478525953974,0.014117167640375175,0.034616280399843824,0.009817219615251765,0.011120379536651853,0.01911020551784528,0.019698208791693258,0.019656243424026665,0.0,0.0257253428393828,0.023607942099279758,0.0
Macro_Recall,0.0,0.02796746669188566,0.02818718484623928,0.008009919178719217,0.11181047308091857,0.0,0.6440123473538497,0.012758349433168845,0.022448815965202765,0.01885893753640608,0.017784622389164378,0.019684665264698375,0.023201102013161442,0.022705167478236234,0.0,0.02184675555835991,0.0207241932099894,0.0
Weighted_F1,0.0,0.021921964513019657,0.02173862136182696,0.0065496421998693065,0.08072023208119175,0.0,0.7254298350692033,0.009696250236106449,0.02907031616065854,0.010656826387589927,0.010053592116239306,0.009993238219553831,0.017942235032566586,0.018299937369344665,0.0,0.018439686738129644,0.019487622514699727,0.0
Weighted_Precision,0.0,0.02627655265894511,0.023854949975041374,0.006342054403474022,0.09020122507329352,0.0,0.6877036328551488,0.013427524050329575,0.031118280254808256,0.010139806229895161,0.00970527013685753,0.011262936614660504,0.02017592983208843,0.02057141369177792,0.0,0.02586670524575322,0.023353718977926867,0.0
