Metric,Mean,Std
Accuracy,0.6789638602138602,0.09127994571108164
Macro_Precision,0.6898598361418854,0.0684565754700091
Macro_Recall,0.6889043341774822,0.0766789903261316
Macro_F1,0.6600663071485148,0.09540401543847998
Weighted_Precision,0.7307277137998417,0.06745747346238809
Weighted_Recall,0.6789638602138602,0.09127994571108164
Weighted_F1,0.6752234682671912,0.10547964583756461
Micro_Precision,0.6789638602138602,0.09127994571108164
Micro_Recall,0.6789638602138602,0.09127994571108164
Micro_F1,0.6789638602138602,0.09127994571108164
Integrated_Score,0.6828281988098207,0.08340386741037153
