Macro_F1,Timestamp,RunID,LogDir,Class,Accuracy,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.2524271844660194,2026-01-30 18:15:42,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMeanInfgain/gaussian_noise__SMOTE__Standard/GradientBoosting,0,0.3376623376623376,0.1770268566385071,0.0,0.0,0.0,50.0,0,50,1,26,False,0.1,0.35,1769764270122_202fd60e17697681422017467
0.2524271844660194,2026-02-04 00:28:37,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/6/biMaxInfgain/gaussian_noise__SMOTE__Standard/XGBmodel,0,0.3376623376623376,0.1770268566385071,0.0,0.0,0.0,50.0,0,50,1,26,False,0.1,0.35,1770071966168_8d52732c17701361172535509
0.2524271844660194,2026-01-30 19:08:08,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__SMOTE__MinMax/GradientBoosting,0,0.3376623376623376,0.1770268566385071,0.0,0.0,0.0,50.0,0,50,1,26,False,0.1,0.35,1769764270122_202fd60e17697712880656027
0.2524271844660194,2026-01-30 19:08:08,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__SMOTE__MinMax/GradientBoosting,1,0.3376623376623376,0.1770268566385071,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,0,False,0.1,0.35,1769764270122_202fd60e17697712880656027
0.2524271844660194,2026-01-30 18:15:42,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMeanInfgain/gaussian_noise__SMOTE__Standard/GradientBoosting,1,0.3376623376623376,0.1770268566385071,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,0,False,0.1,0.35,1769764270122_202fd60e17697681422017467
