Precision,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
1.0,2026-01-31 10:21:57,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/7/biMeanInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,0,0.4025974025974026,0.3440740740740741,0.2855507455507456,0.08,0.1481481481481481,50.0,4,46,0,27,True,0.1,0.35,1769799643988_de27996617698261171763513
1.0,2026-01-31 03:05:58,1769799643988_de279966,log/pimaindians_diabetes/20260131-030035/4/biMaxInfgain/gaussian_noise__SMOTE__MinMax/GradientBoosting,0,0.4545454545454545,0.4191810344827586,0.376371473354232,0.16,0.2758620689655172,50.0,8,42,0,27,False,0.1,0.35,1769799643988_de27996617697999580313640
1.0,2026-02-03 21:53:38,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/5/biMaxInfgain/gaussian_noise__SMOTE__MinMax/XGBmodel,0,0.3896103896103896,0.323930506258173,0.2609872847122987,0.06,0.1132075471698113,50.0,3,47,0,27,False,0.1,0.35,1770071966168_8d52732c17701268184552087
1.0,2026-01-30 20:55:39,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/MinMax__gaussian_noise__SMOTE/XGBmodel,0,0.3766233766233766,0.3031674208144796,0.2355879414702944,0.04,0.0769230769230769,50.0,2,48,0,27,True,0.1,0.35,1769764270122_202fd60e17697777392681143
1.0,2026-02-04 04:31:06,1770071966168_8d52732c,log/pimaindians_diabetes/20260203-063916/8/noSelect/MinMax__gaussian_noise__SMOTE/random_forest,0,0.4025974025974026,0.3440740740740741,0.2855507455507456,0.08,0.1481481481481481,50.0,4,46,0,27,True,0.1,0.35,1770071966168_8d52732c17701506668830450
