Weighted_Recall,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.3571428571428571,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/random_forest,False,0.2,0.35,2026-01-30 19:02:48,1769764270122_202fd60e,1769764270122_202fd60e17697709685440165,0.3571428571428571,0.5754836162652981,0.5007407407407407,0.2777498096779049,0.6425469516665727,0.2062773422341163,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.3873383465112071,Last,7,biMaxInfgain,gaussian_noise__ADASYN__Standard,random_forest,Standard,gaussian_noise,ADASYN
0.3636363636363636,log/pimaindians_diabetes/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,False,0.2,0.35,2026-01-30 19:02:50,1769764270122_202fd60e,1769764270122_202fd60e17697709701431795,0.3636363636363636,0.6776392676275809,0.51,0.2816557015274878,0.7739288370375241,0.2091822541218562,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.4152370492684575,Last,7,biMaxInfgain,gaussian_noise__ADASYN__Standard,GradientBoosting,Standard,gaussian_noise,ADASYN
0.3668831168831168,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,False,0.2,0.35,2026-01-30 19:12:17,1769764270122_202fd60e,1769764270122_202fd60e17697715378271439,0.3668831168831168,0.678235294117647,0.5125,0.2869689880654404,0.7743468296409473,0.2156969287328103,0.3668831168831168,0.3668831168831168,0.3668831168831168,0.4186613466488437,Last,7,biMeanInfgain,gaussian_noise__ADASYN__Standard,GradientBoosting,Standard,gaussian_noise,ADASYN
0.3668831168831169,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/random_forest,False,0.2,0.35,2026-01-30 17:53:44,1769764270122_202fd60e,1769764270122_202fd60e17697668245432445,0.3668831168831168,0.5038123582766441,0.4997222222222222,0.3062530733475076,0.5496123774184998,0.2450256853305331,0.3668831168831168,0.3668831168831168,0.3668831168831168,0.3847597563466894,Last,6,biMaxInfgain,gaussian_noise__ADASYN__MinMax,random_forest,MinMax,gaussian_noise,ADASYN
0.3701298701298701,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.2,0.35,2026-01-30 19:12:16,1769764270122_202fd60e,1769764270122_202fd60e17697715365239935,0.3701298701298701,0.6788393209632846,0.515,0.2921997275760988,0.7747704328833425,0.2221005994366838,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.422057972488528,Last,7,biMeanInfgain,gaussian_noise__ADASYN__Standard,XGBmodel,Standard,gaussian_noise,ADASYN
