Metric,Mean,Std
Accuracy,0.6979105963480964,0.07354687581152511
Macro_Precision,0.6875920353826074,0.07134480917519394
Macro_Recall,0.6852887797430621,0.07358021225772317
Macro_F1,0.6731297058087121,0.07592341745828515
Weighted_Precision,0.7201217453320996,0.0657682035424805
Weighted_Recall,0.6979105963480964,0.0735468758115251
Weighted_F1,0.696868191362774,0.07437076956602298
Micro_Precision,0.6979105963480964,0.07354687581152511
Micro_Recall,0.6979105963480964,0.07354687581152511
Micro_F1,0.6979105963480964,0.0735468758115251
Integrated_Score,0.6939641791607383,0.0711819885021797
