Weighted_F1,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.2866493574824852,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.5,2026-01-30 17:25:33,1769764270122_202fd60e,1769764270122_202fd60e17697651337550860,0.3896103896103896,0.5581349206349207,0.5172222222222222,0.3404023961810178,0.6175788497217068,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.4191955181515662,Last,5,biMaxInfgain,gaussian_noise__ADASYN__MinMax,XGBmodel,MinMax,gaussian_noise,ADASYN
0.2870251070594403,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.1,0.5,2026-01-30 19:12:13,1769764270122_202fd60e,1769764270122_202fd60e17697715333367556,0.3636363636363636,0.4480837789661318,0.4716666666666667,0.3310500794646315,0.4816943306248118,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3783103010589171,Last,7,biMeanInfgain,gaussian_noise__ADASYN__Standard,XGBmodel,Standard,gaussian_noise,ADASYN
0.3005506103914833,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.1,0.5,2026-01-30 17:28:25,1769764270122_202fd60e,1769764270122_202fd60e17697653053708396,0.3896103896103896,0.536489898989899,0.5087037037037037,0.3487097308355901,0.5907615112160567,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.4168287184191827,Last,5,biMaxInfgain,gaussian_noise__ADASYN__Standard,XGBmodel,Standard,gaussian_noise,ADASYN
0.3021299820868786,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.5,2026-01-30 17:53:42,1769764270122_202fd60e,1769764270122_202fd60e17697668222473296,0.3896103896103896,0.5212862318840579,0.5087037037037038,0.3500359195402298,0.5709345002823264,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.3896103896103895,0.4137614846752308,Last,6,biMaxInfgain,gaussian_noise__ADASYN__MinMax,XGBmodel,MinMax,gaussian_noise,ADASYN
0.305116558448083,log/pimaindians_diabetes/5/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.5,2026-01-30 17:31:25,1769764270122_202fd60e,1769764270122_202fd60e17697654856096560,0.4090909090909091,0.6496086105675146,0.5407407407407407,0.3586892345411064,0.7329351665946577,0.409090909090909,0.4090909090909091,0.4090909090909091,0.409090909090909,0.4555356843750333,Last,5,biMeanInfgain,gaussian_noise__ADASYN__MinMax,XGBmodel,MinMax,gaussian_noise,ADASYN
