Metric,Mean,Std
Accuracy,0.6890175796425797,0.08808057436530872
Macro_Precision,0.6970479490299919,0.06457902768574944
Macro_Recall,0.6962002809433365,0.07788591253704708
Macro_F1,0.6680951735955253,0.09448385235329376
Weighted_Precision,0.7370799660720516,0.06554537941952401
Weighted_Recall,0.6890175796425797,0.08808057436530872
Weighted_F1,0.6844323807460128,0.10304873358632763
Micro_Precision,0.6890175796425797,0.08808057436530872
Micro_Recall,0.6890175796425797,0.08808057436530872
Micro_F1,0.6890175796425797,0.08808057436530872
Integrated_Score,0.6915189846128005,0.08129584961990302
