Metric,Mean,Std
Accuracy,0.7405600416106882,0.04421350487452423
Macro_Precision,0.7187907503385889,0.05139289388582563
Macro_Recall,0.7015474333444323,0.044772099320012713
Macro_F1,0.7058193502866987,0.04637855869538656
Weighted_Precision,0.7385396039213414,0.04340761807395006
Weighted_Recall,0.7405600416106882,0.04421350487452423
Weighted_F1,0.7359673812914747,0.04288408161272639
Micro_Precision,0.7405600416106882,0.04421350487452423
Micro_Recall,0.7405600416106882,0.04421350487452423
Micro_F1,0.7405600416106882,0.04421350487452423
Integrated_Score,0.7283798051414373,0.04461017817997233
