,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.686753848003848,0.6869522513077201,0.6862654706404706,0.6862654706404706,0.6862654706404707,0.6862654706404707,0.6862654706404707,0.6862654706404706,0.6862654706404707,0.6862654706404706
Macro_Precision,0.6974900028713954,0.6976071731377538,0.6972015837542049,0.6972015837542048,0.6972015837542049,0.697201583754205,0.6972015837542049,0.6972015837542049,0.6972015837542049,0.6972015837542049
Macro_Recall,0.699199918552812,0.699298369984568,0.6989575765669516,0.6989575765669516,0.6989575765669516,0.6989575765669516,0.6989575765669516,0.6989575765669516,0.6989575765669516,0.6989575765669516
Macro_F1,0.6692469948170292,0.6694208830640616,0.6688189622089494,0.6688189622089494,0.6688189622089495,0.6688189622089494,0.6688189622089495,0.6688189622089494,0.6688189622089495,0.6688189622089495
Weighted_F1,0.6839811664530431,0.6841860135153764,0.6834769275303763,0.6834769275303764,0.6834769275303763,0.6834769275303763,0.6834769275303763,0.6834769275303763,0.6834769275303763,0.6834769275303764
Weighted_Precision,0.7397279354926016,0.7397946120985637,0.739563808462542,0.7395638084625419,0.739563808462542,0.7395638084625419,0.7395638084625419,0.7395638084625419,0.739563808462542,0.7395638084625419
