,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State
Accuracy,0.0864288603486397,0.08633401545127142,0.08654728981996844,0.06303653093834034,0.08169053102047258,0.0827064340759666,0.08646438438439072,0.0828573447590577,0.08531971795728166,0.08667404036796507
Macro_Precision,0.06482103978512983,0.06486329904617665,0.06494855302393696,0.0531553283375123,0.06475242806254955,0.052773953710728704,0.06488229576254745,0.06496440407101911,0.06312499319102939,0.06496467167655738
Macro_Recall,0.07717229719803723,0.07714241560412509,0.07731925743096431,0.05846992789060435,0.07685836578378777,0.06922568847366674,0.07731110688014473,0.07735139858242782,0.07555424417761733,0.0774059049005813
Macro_F1,0.091542273913621,0.09140819541681462,0.09176273683720487,0.06438826487280323,0.08889667878683807,0.08750304617387628,0.09169695333428615,0.08941244713295347,0.09044203318925607,0.09189239795785664
Weighted_F1,0.09946550903395218,0.09929241750124562,0.0997075771271356,0.06964176174775837,0.09331498665323508,0.09622157810968414,0.09960135654353536,0.09438288076872209,0.09870160109938113,0.0998604346829002
Weighted_Precision,0.06575577218460475,0.06578765666800743,0.06590326357476825,0.05602040104701544,0.06502521703289599,0.053766887276699656,0.0658690922978547,0.0653609317773847,0.06432198977372566,0.06593580564754781
