Weighted_Recall,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.3116883116883117,2026-02-21 05:35:27,20260220-191939,log/pimaindians_diabetes/20260220-191939/6/infgain/gaussian_noise__SMOTE__minmax/random_forest,last,1771586390261_bd95089d17716233279594142,0.1,0.35,2026,6,infgain,minmax,gaussian_noise,SMOTE,random_forest,0.3116883116883117,0.33333333333333326,0.41037037037037033,0.28062753393266343,0.3423848878394332,0.23597766590891917,0.3116883116883117,0.3116883116883117,0.3116883116883117,0.31077496380587566
0.3246753246753247,2026-02-20 22:56:05,20260220-191939,log/pimaindians_diabetes/20260220-191939/5/biMeanInfgain/gaussian_noise__ADASYN__standard/DTmodel,last,1771586390261_bd95089d17715993650145694,0.1,0.5,2026,5,biMeanInfgain,standard,gaussian_noise,ADASYN,DTmodel,0.3246753246753247,0.35459183673469385,0.3522222222222222,0.32456140350877194,0.3873575404187649,0.3271815903394851,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3370487388849364
0.3246753246753247,2026-02-20 20:38:37,20260220-191939,log/pimaindians_diabetes/20260220-191939/4/infgain/gaussian_noise__RandomUnderSampler__standard/DTmodel,last,1771586390261_bd95089d17715911177756540,0.1,0.35,42,4,infgain,standard,gaussian_noise,RandomUnderSampler,DTmodel,0.3246753246753247,0.3454861111111111,0.33518518518518514,0.3218157181571816,0.3823051948051948,0.3349699081406398,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.3346856229249521
0.3376623376623376,2026-02-21 02:09:56,20260220-191939,log/pimaindians_diabetes/20260220-191939/6/biMaxInfgain/standard__gaussian_noise__ADASYN/XGBmodel,first,1771586390261_bd95089d17716109966891624,0.1,0.35,2026,6,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.2524271844660194,0.119958988380041,0.17702685663850712,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
0.3376623376623376,2026-02-20 21:42:48,20260220-191939,log/pimaindians_diabetes/20260220-191939/5/biMaxInfgain/standard__gaussian_noise__ADASYN/XGBmodel,first,1771586390261_bd95089d17715949688838711,0.1,0.35,7,5,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.2524271844660194,0.119958988380041,0.17702685663850712,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
