Metric,Mean,Std
Accuracy,0.6713400025900026,0.09925802903138482
Macro_Precision,0.6983414814053973,0.0636549881237962
Macro_Recall,0.6994263480004221,0.07958017447481294
Macro_F1,0.6572325501178712,0.10676628321465556
Weighted_Precision,0.7463302008170948,0.06544330274320204
Weighted_Recall,0.6713400025900026,0.09925802903138482
Weighted_F1,0.6655093996425028,0.1215297272393998
Micro_Precision,0.6713400025900026,0.09925802903138482
Micro_Recall,0.6713400025900026,0.09925802903138482
Micro_F1,0.6713400025900026,0.09925802903138481
Integrated_Score,0.6813570965223483,0.09011777702417233
