PipelinePart,PartValue,Metric,Value
FeatureNum,4.0,Accuracy,0.0813656551647918
FeatureNum,5.0,Accuracy,0.08994401944706866
FeatureNum,6.0,Accuracy,0.08786699603973894
FeatureNum,7.0,Accuracy,0.0910862255135576
FeatureNum,8.0,Accuracy,0.08918209823931682
FeatureNum,4.0,Macro_Precision,0.06266691404761192
FeatureNum,5.0,Macro_Precision,0.06429348205064969
FeatureNum,6.0,Macro_Precision,0.06298668749704997
FeatureNum,7.0,Macro_Precision,0.06358543711702239
FeatureNum,8.0,Macro_Precision,0.062122484653877166
FeatureNum,4.0,Macro_Recall,0.07470728698047356
FeatureNum,5.0,Macro_Recall,0.07864749759959007
FeatureNum,6.0,Macro_Recall,0.07741273340289288
FeatureNum,7.0,Macro_Recall,0.07848974996719067
FeatureNum,8.0,Macro_Recall,0.07656082184258431
FeatureNum,4.0,Macro_F1,0.0863562803120283
FeatureNum,5.0,Macro_F1,0.0961086565659366
FeatureNum,6.0,Macro_F1,0.09453899371752772
FeatureNum,7.0,Macro_F1,0.09782532800882628
FeatureNum,8.0,Macro_F1,0.09509750028090926
FeatureNum,4.0,Weighted_Precision,0.06316907773736341
FeatureNum,5.0,Weighted_Precision,0.06497512940298128
FeatureNum,6.0,Weighted_Precision,0.06435681308374003
FeatureNum,7.0,Weighted_Precision,0.06419057403893397
FeatureNum,8.0,Weighted_Precision,0.06226680546390071
FeatureNum,4.0,Weighted_Recall,0.08136565516479181
FeatureNum,5.0,Weighted_Recall,0.08994401944706867
FeatureNum,6.0,Weighted_Recall,0.08786699603973894
FeatureNum,7.0,Weighted_Recall,0.0910862255135576
FeatureNum,8.0,Weighted_Recall,0.08918209823931682
FeatureNum,4.0,Weighted_F1,0.09230799588286633
FeatureNum,5.0,Weighted_F1,0.10537659792033198
FeatureNum,6.0,Weighted_F1,0.10355887512598953
FeatureNum,7.0,Weighted_F1,0.10792291287556882
FeatureNum,8.0,Weighted_F1,0.10481830863838759
FeatureNum,4.0,Micro_Precision,0.0813656551647918
FeatureNum,5.0,Micro_Precision,0.08994401944706866
FeatureNum,6.0,Micro_Precision,0.08786699603973894
FeatureNum,7.0,Micro_Precision,0.0910862255135576
FeatureNum,8.0,Micro_Precision,0.08918209823931682
FeatureNum,4.0,Micro_Recall,0.0813656551647918
FeatureNum,5.0,Micro_Recall,0.08994401944706866
FeatureNum,6.0,Micro_Recall,0.08786699603973894
FeatureNum,7.0,Micro_Recall,0.0910862255135576
FeatureNum,8.0,Micro_Recall,0.08918209823931682
FeatureNum,4.0,Micro_F1,0.0813656551647918
FeatureNum,5.0,Micro_F1,0.08994401944706866
FeatureNum,6.0,Micro_F1,0.08786699603973894
FeatureNum,7.0,Micro_F1,0.0910862255135576
FeatureNum,8.0,Micro_F1,0.0891820982393168
FeatureNum,4.0,Integrated_Score,0.07522558419993719
FeatureNum,5.0,Integrated_Score,0.08274595959306713
FeatureNum,6.0,Integrated_Score,0.08090988018002064
FeatureNum,7.0,Integrated_Score,0.08364925324454245
FeatureNum,8.0,Integrated_Score,0.08162164241067861
InfoGain,biMaxInfgain,Accuracy,0.09104901998629086
InfoGain,biMeanInfgain,Accuracy,0.09018387119297834
InfoGain,infgain,Accuracy,0.08137451247097205
InfoGain,noSelect,Accuracy,0.08918209823931682
InfoGain,biMaxInfgain,Macro_Precision,0.0654922133015638
InfoGain,biMeanInfgain,Macro_Precision,0.06436525146430004
InfoGain,infgain,Macro_Precision,0.06046145495501995
InfoGain,noSelect,Macro_Precision,0.062122484653877166
InfoGain,biMaxInfgain,Macro_Recall,0.07967485629380033
InfoGain,biMeanInfgain,Macro_Recall,0.078784863575301
InfoGain,infgain,Macro_Recall,0.07361079529669566
InfoGain,noSelect,Macro_Recall,0.07656082184258431
InfoGain,biMaxInfgain,Macro_F1,0.09797157305449222
InfoGain,biMeanInfgain,Macro_F1,0.09687341854921887
InfoGain,infgain,Macro_F1,0.08613712119491382
InfoGain,noSelect,Macro_F1,0.09509750028090926
InfoGain,biMaxInfgain,Weighted_Precision,0.06628888740640453
InfoGain,biMeanInfgain,Weighted_Precision,0.06511584996733104
InfoGain,infgain,Weighted_Precision,0.06134153428446998
InfoGain,noSelect,Weighted_Precision,0.06226680546390071
InfoGain,biMaxInfgain,Weighted_Recall,0.09104901998629088
InfoGain,biMeanInfgain,Weighted_Recall,0.09018387119297834
InfoGain,infgain,Weighted_Recall,0.08137451247097205
InfoGain,noSelect,Weighted_Recall,0.08918209823931682
InfoGain,biMaxInfgain,Weighted_F1,0.10740646293656875
InfoGain,biMeanInfgain,Weighted_F1,0.10624576426117557
InfoGain,infgain,Weighted_F1,0.09305946787223857
InfoGain,noSelect,Weighted_F1,0.10481830863838759
InfoGain,biMaxInfgain,Micro_Precision,0.09104901998629086
InfoGain,biMeanInfgain,Micro_Precision,0.09018387119297834
InfoGain,infgain,Micro_Precision,0.08137451247097205
InfoGain,noSelect,Micro_Precision,0.08918209823931682
