Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.15,Split_Ratio:0.2,Split_Ratio:0.25,Split_Ratio:0.3
Accuracy,0.04421350487452427,0.04371962431814218,0.0439424141179782,0.046978706687122826,0.04336301872573519,0.04313790853645836,0.04320873742936195,0.04556607131458962,0.046978706687122826,0.04421350487452427,0.033804978551723715,0.03166280098354882,0.030329964442579658,0.03402252830827326,0.035126928291770006,0.035033494330642845,0.04418686598495537,0.04425377174609028,0.04421350487452427,0.044103718045579755,0.04420007404124221,0.0599535317008235,0.04879461738623307,0.040355482376213184,0.03582707515682231,0.028609179612334723
Macro_F1,0.046378558695386624,0.046538383685666734,0.04563543407409165,0.0487322869665454,0.04435318384602199,0.045412977914860195,0.04644097947155578,0.047750752663063945,0.0487322869665454,0.046378558695386624,0.036079166644381454,0.035653046035054606,0.03457641641173428,0.040542215837461246,0.03705951481866845,0.04038269984475077,0.0463512846912048,0.046420128236410944,0.046378558695386624,0.04593729153044716,0.046344794181537564,0.06576090073920808,0.051116964969171085,0.039141869678457335,0.03674235110803557,0.029448219794520867
Macro_Precision,0.0513928938858257,0.049941345190292204,0.05181796462217984,0.05474849950663225,0.05168985495600614,0.04978308343371152,0.04998206856310671,0.05225232062063067,0.05474849950663225,0.0513928938858257,0.03588102879919959,0.03613562031736008,0.03578703610344062,0.03977138903269474,0.03918975848138232,0.04562877298957214,0.05135694423130351,0.05144467645150161,0.0513928938858257,0.05171506465013362,0.05103263480977873,0.06830571527758245,0.05625246929230609,0.04653178695417321,0.042907072893142,0.03547395253428809
Macro_Recall,0.044772099320012734,0.04514905183852729,0.0438430345674346,0.04699910925328046,0.04228304434283523,0.04412930944535518,0.04529853888077743,0.04580919216711434,0.04699910925328046,0.044772099320012734,0.0364500601761214,0.035991567475360954,0.03522831699346259,0.04107088847894167,0.03629820676171399,0.03884037814877435,0.04474338637331362,0.044814607749104465,0.044772099320012734,0.044345728189346574,0.04461001488259433,0.06456258118014244,0.04924996782982465,0.03639535691849616,0.0348706180755193,0.028463485039222566
Weighted_F1,0.042884081612726326,0.04277184879120012,0.042367484494221876,0.045325462036351426,0.04141927578448674,0.04194187776864326,0.042407136542765074,0.04427199131676452,0.045325462036351426,0.042884081612726326,0.03295325501235837,0.031829969784393966,0.030715643596309194,0.035370524933828605,0.03425642408323958,0.035745355668420895,0.042858858950122515,0.04292252350098822,0.042884081612726326,0.04255421142949001,0.04292554808771888,0.05985009590186348,0.047257370637638615,0.03766248274800179,0.034201523591432414,0.027211144088000072
Weighted_Precision,0.04340761807395012,0.042753782176810785,0.04329798535167913,0.04623805792847288,0.04256135365953029,0.042428817900289906,0.042734627654192094,0.04429829045219407,0.04623805792847288,0.04340761807395012,0.03251144552116028,0.03195279108268878,0.03075361372445538,0.03583975084195846,0.033782117084236625,0.038239307404243264,0.04337648519749851,0.0434521225849602,0.04340761807395012,0.04330137652364887,0.043379904794287986,0.06018045779812867,0.0476083977906721,0.03792412457902377,0.03498837549852647,0.02853037651378342
