Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.15,Split_Ratio:0.2,Split_Ratio:0.25,Split_Ratio:0.3
Accuracy,0.7405600416106882,0.738846577821524,0.7425381317925769,0.7395015360397903,0.7409228587703803,0.7440638262499792,0.7396810041610689,0.738101730046773,0.7395015360397903,0.7405600416106882,0.6789278941577792,0.7429720456480514,0.7697164412322458,0.7505014913779282,0.7436195649018924,0.757622812346232,0.740563222076632,0.7405568611447444,0.7405600416106882,0.7381020439180161,0.7430180393033601,0.7455507455507455,0.7366299489144317,0.735088985088985,0.7430394804526749,0.7424910480466036
Macro_F1,0.7058193502866987,0.7053509670648146,0.7064272961336396,0.7052610997864718,0.7049293234745903,0.7111168715738445,0.7039039993799199,0.7036063319685537,0.7052610997864718,0.7058193502866987,0.6469999819342522,0.7097078505253108,0.7336097092689429,0.716801982053378,0.7126917680539833,0.7151048098843251,0.7058124560636378,0.7058262445097596,0.7058193502866987,0.7010671195516452,0.7105715810217522,0.7131110565091542,0.7029235316335749,0.701394855429156,0.7055416492601312,0.7061256586014774
Macro_Precision,0.7187907503385889,0.7159230228457057,0.721887252279437,0.7178756525467278,0.7203555109940609,0.7219255786268074,0.7174891580942795,0.7158503025351376,0.7178756525467278,0.7187907503385889,0.6490563454143908,0.7190360361831654,0.7548468124662291,0.7275471612031686,0.7201374850815829,0.7421206616829955,0.7187941831581854,0.718787317518992,0.7187907503385889,0.7171614141719888,0.7204200865051887,0.724542434749036,0.7121399242684249,0.7133219661569059,0.7222438401341907,0.7217055863843861
Macro_Recall,0.7015474333444323,0.7019041720140903,0.7012850643899843,0.7011699544835924,0.6999360377625087,0.7071648276513254,0.699561924310115,0.6997156830842,0.7011699544835924,0.7015474333444323,0.6484143086638858,0.7061878061501028,0.726097791042621,0.7126614174093794,0.7099458741596328,0.7059774026409716,0.701537477064297,0.7015573896245675,0.7015474333444323,0.6963662321559482,0.7067286345329163,0.7096999314128943,0.7001035575048733,0.6972733767718335,0.6998103924820342,0.7008499085505259
Weighted_F1,0.7359673812914747,0.7349861079516199,0.7371394815989315,0.7352040734210664,0.7356571428910473,0.7402691792658361,0.7346015177813303,0.733723339162889,0.7352040734210664,0.7359673812914747,0.6786390163006992,0.73911996638798,0.7629324494127522,0.7460600169895629,0.740882314981345,0.7481705236765084,0.7359650216230099,0.7359697409599394,0.7359673812914747,0.7323795313553852,0.7395552312275642,0.7415293532505873,0.7336225930507858,0.731010874678483,0.7369709965405032,0.7367030889370141
Weighted_Precision,0.7385396039213414,0.7370236016847397,0.7402035372340285,0.7379478796169994,0.7389244266351312,0.7421330477797393,0.7371291180057484,0.7362676854169177,0.7379478796169994,0.7385396039213414,0.6813816244223295,0.7400793465641741,0.7673720950561826,0.7470625351285598,0.7420678427284547,0.7532741796283479,0.7385378074084065,0.7385414004342763,0.7385396039213414,0.73601243224885,0.7410667755938327,0.7441923241919489,0.7358747540624485,0.7333926805481104,0.7398631561525856,0.7393751046516137
