Metric,Mean,Std
Accuracy,0.7455507455507455,0.05995353170082356
Macro_Precision,0.724542434749036,0.06830571527758242
Macro_Recall,0.7096999314128943,0.06456258118014242
Macro_F1,0.7131110565091542,0.06576090073920805
Weighted_Precision,0.7441923241919489,0.060180457798128716
Weighted_Recall,0.7455507455507455,0.05995353170082356
Weighted_F1,0.7415293532505873,0.05985009590186348
Micro_Precision,0.7455507455507455,0.05995353170082356
Micro_Recall,0.7455507455507455,0.05995353170082356
Micro_F1,0.7455507455507454,0.05995353170082356
Integrated_Score,0.7342598287196473,0.0618038704408078
