Metric,Mean,Std
Accuracy,0.727259546009546,0.04020827698675747
Macro_Precision,0.7227113090922208,0.04201990146524834
Macro_Recall,0.7337778668091168,0.04870888040554572
Macro_F1,0.7131153504984639,0.042799956714742564
Weighted_Precision,0.7617800631448757,0.046297357953329
Weighted_Recall,0.727259546009546,0.04020827698675747
Weighted_F1,0.7301137729932006,0.040442233023670296
Micro_Precision,0.727259546009546,0.04020827698675747
Micro_Recall,0.727259546009546,0.04020827698675747
Micro_F1,0.727259546009546,0.040208276986757455
Integrated_Score,0.7292151108321894,0.03999766246001779
