,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio
Accuracy,0.7656385281385283,0.7665156024531026,0.7650538119288119,0.7650538119288119,0.7650538119288119,0.765053811928812,0.7650538119288119,0.7650538119288119,0.7650538119288119
Macro_Precision,0.7508801533040652,0.7522514792179443,0.7499659360281457,0.7499659360281457,0.7499659360281457,0.7499659360281455,0.7499659360281457,0.7499659360281457,0.7499659360281457
Macro_Recall,0.7500314429012345,0.751251768261317,0.7492178926611797,0.7492178926611798,0.7492178926611798,0.7492178926611798,0.7492178926611798,0.7492178926611797,0.7492178926611797
Macro_F1,0.7442929543926063,0.7452766634574175,0.7436371483493989,0.743637148349399,0.743637148349399,0.7436371483493988,0.7436371483493989,0.7436371483493989,0.7436371483493989
Weighted_F1,0.765499179311316,0.766346770375984,0.7649341186015373,0.7649341186015373,0.7649341186015373,0.7649341186015373,0.7649341186015373,0.7649341186015373,0.7649341186015373
Weighted_Precision,0.7763130388596027,0.7777059017458446,0.7753844636021081,0.775384463602108,0.775384463602108,0.775384463602108,0.775384463602108,0.7753844636021079,0.775384463602108
