Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.04996637397436167,0.05066819241591402,0.04937325540069567,0.04872706654835001,0.04878772654839803,0.046580611000181106,0.05212798639208591,0.05228480974057418,0.04872706654835001,0.04996637397436167,0.03391123167968141,0.031388412893629807,0.03747410659681645,0.037898352001836416,0.033655084679056396,0.02862734262697955,0.049988809928328215,0.0500018848625521,0.04957752661893783,0.049910567442911585,0.049550952829445244,0.04996078004232976,0.05717625540758689,0.03736480670195785
Macro_F1,0.05401952825628386,0.05568918212598902,0.05248039303138125,0.052360128220026426,0.051185427874366494,0.05027056564511904,0.05823701341748112,0.05612067495223336,0.052360128220026426,0.05401952825628386,0.037273749997858444,0.035566355594601105,0.03728679657954105,0.040255192603943175,0.0341674524957933,0.037095115687809065,0.05406122521500505,0.05404047445586647,0.05433721926541524,0.053639832663558866,0.05361349987264113,0.053888303188506084,0.06116172792964402,0.03922666053141561
Macro_Precision,0.05491798497040786,0.05596718988855772,0.05396206067354999,0.053782258905997506,0.053172514378603736,0.050727934756210256,0.05794799099069143,0.05744737117351845,0.053782258905997506,0.05491798497040786,0.03675156525106473,0.0331450896222748,0.03310073163104549,0.04019675197523192,0.03356936022455101,0.02968448236835264,0.054954610890292806,0.05494504883956581,0.05287268418618873,0.05675447126564939,0.054549284019006127,0.05505098877445776,0.06098798393459278,0.043650854521822297
Macro_Recall,0.05730549516792837,0.059413304396395854,0.05489277948563454,0.057183319899248436,0.052099376681099055,0.053970343293003264,0.06175276235366424,0.06001978585326419,0.057183319899248436,0.05730549516792837,0.038165514255898356,0.04202881998000209,0.03732485927390657,0.0425101863735758,0.03886326811566876,0.0431413757039597,0.05736170483727485,0.05731573612311807,0.058646437348742204,0.05320029455533564,0.057360421384691475,0.05682666784800268,0.06346057436386421,0.0419746430589877
Weighted_F1,0.04940452219825026,0.05048477889032352,0.048440583201507854,0.04799139743717378,0.047603699858255466,0.046021892805864245,0.052421499407959,0.051446646605817714,0.04799139743717378,0.04940452219825026,0.03378362914783801,0.03159902324751651,0.03655354933552793,0.03725133458695387,0.03238007187099602,0.03120292954405931,0.04943338751897032,0.04943295074269278,0.04961470039939177,0.049192365256885265,0.048975670304419336,0.04933986849059036,0.05656058231612826,0.03596562959438017
Weighted_Precision,0.05120689845014633,0.052885650430722325,0.049278720041493494,0.05110348251546275,0.04720227914789053,0.0479181698069041,0.05455909627391204,0.053939519227281074,0.05110348251546275,0.05120689845014633,0.034034892582703515,0.034503342120879674,0.028769189662640384,0.036556749553064496,0.03333222148125482,0.029950884902361665,0.051244347152253136,0.0512288343202745,0.05241037837660452,0.04941071231395957,0.05117293574148015,0.0510355563897066,0.05707626406465664,0.03844847996793026
