Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.7650538119288119,0.7676373106060606,0.7610085227272728,0.7709009740259741,0.7587932900432901,0.7712053571428572,0.7634943181818182,0.7637987012987013,0.7709009740259741,0.7650538119288119,0.6872294372294373,0.7650613275613276,0.7902236652236652,0.7895021645021645,0.7650613275613276,0.7932449494949495,0.7650462962962963,0.7650613275613275,0.7600559163059164,0.7700517075517076,0.7601761664261665,0.7699314574314575,0.777958152958153,0.7521494708994709
Macro_F1,0.743637148349399,0.7465299840820337,0.7391047975087455,0.7501952087814732,0.736648754739571,0.7510148123806591,0.7410959629528917,0.7425100331084367,0.7501952087814732,0.743637148349399,0.6585499111589683,0.7462953502165269,0.7719651486681438,0.7706693710210005,0.747415311136835,0.7669277978949185,0.7436218294009942,0.7436524672978035,0.746205587947508,0.7410687087512898,0.7379589787753275,0.7493153179234704,0.760403143101304,0.7268711535974938
Macro_Precision,0.7499659360281457,0.7511161144912379,0.7465302143752545,0.7591081087873408,0.7432859343442466,0.7558082590365968,0.7472312740458267,0.748967190306315,0.7591081087873408,0.7499659360281457,0.658663653132742,0.7491454209446206,0.7825871477249285,0.774234101254926,0.7544410585942194,0.7807242345174372,0.7499743380515906,0.7499575340047007,0.7466248844587424,0.7533069875975488,0.7459251272625914,0.7540067447936999,0.7643374023567827,0.7355944696995086
Macro_Recall,0.7492178926611798,0.7518455825617284,0.7445563271604939,0.7573533950617284,0.7411757330246913,0.756988811728395,0.7462596450617284,0.7483796296296297,0.7573533950617284,0.7492178926611798,0.6602572016460905,0.7551491769547325,0.7803215020576132,0.7753883744855967,0.7588760288065843,0.765315072016461,0.7492121056241428,0.7492236796982168,0.761568501371742,0.7368672839506173,0.7439338991769547,0.7545018861454047,0.7690234910836763,0.729412294238683
Weighted_F1,0.7649341186015373,0.7677083204624608,0.760747264966167,0.7705847256993241,0.7586317508666456,0.7714695285757719,0.7630256544189269,0.7637842369959112,0.7705847256993241,0.7649341186015373,0.6879254358628046,0.7661495493405217,0.7898852265405479,0.7897852463625348,0.7660923212681428,0.7897669322346718,0.764921261014077,0.7649469761889975,0.7632376367094983,0.7666306004935762,0.7597325660869932,0.7701356711160814,0.7789651061759767,0.7509031310270979
Weighted_Precision,0.775384463602108,0.7765671265096676,0.7718803625508118,0.7846702161770542,0.7682729299825918,0.7813491701203911,0.7725656092437525,0.7747072687742236,0.7846702161770542,0.775384463602108,0.6902124250815093,0.7776825220520539,0.8067411581926988,0.7973102871958054,0.7839521800511492,0.7964082090394315,0.7753940275636177,0.7753748996405982,0.7809507342097286,0.7698181929944873,0.7717090920533592,0.7790598351508569,0.7914032106250318,0.7593657165791842
