Metric,Mean,Std
Accuracy,0.6779417341917342,0.08064497765827115
Macro_Precision,0.6842680639197697,0.055467863143705776
Macro_Recall,0.6825109409623298,0.06806724076285513
Macro_F1,0.6562226569690032,0.08524372763841988
Weighted_Precision,0.7242383244071502,0.05661307956479607
Weighted_Recall,0.6779417341917342,0.08064497765827115
Weighted_F1,0.6737180744099057,0.0949938852376126
Micro_Precision,0.6779417341917342,0.08064497765827115
Micro_Recall,0.6779417341917342,0.08064497765827115
Micro_F1,0.6779417341917342,0.08064497765827115
Integrated_Score,0.6797695363124548,0.07263655645597782
