Metric,Mean,Std
Accuracy,0.6858310285393618,0.08136565516479174
Macro_Precision,0.6905886935863624,0.06266691404761189
Macro_Recall,0.6898917895518976,0.07470728698047363
Macro_F1,0.6644011895852238,0.08635628031202837
Weighted_Precision,0.7302102418664539,0.06316907773736335
Weighted_Recall,0.6858310285393618,0.08136565516479174
Weighted_F1,0.6823304570245302,0.09230799588286641
Micro_Precision,0.6858310285393618,0.08136565516479174
Micro_Recall,0.6858310285393618,0.08136565516479174
Micro_F1,0.6858310285393618,0.08136565516479174
Integrated_Score,0.6874112309076791,0.07522558419993725
