Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.04326884192455369,0.0399093562406833,0.04304723893626182,0.05305534814818964,0.039324096577467944,0.047705945858321226,0.03712432263883602,0.041779947777222576,0.05305534814818964,0.04326884192455369,0.03954156682359596,0.040452742533171694,0.029982252205956576,0.03587720354271004,0.03471848788987267,0.02504349890351431,0.04335600940427582,0.043231682817436605,0.04293170189675123,0.0421074250948197,0.04097233663815422,0.04522149901483386,0.03870059139515889,0.03484492192446124
Macro_F1,0.04373831388026247,0.04019056463548561,0.04377807322030872,0.05184116103052583,0.04015057818325754,0.04889369806227151,0.03844046466915153,0.04127182908693515,0.05184116103052583,0.04373831388026247,0.039620112883905684,0.041078483724608,0.025773041902826723,0.03808589733453175,0.03389514755039245,0.025041559200882225,0.04382725142784892,0.043699900501042284,0.04536801896721207,0.04206417549995782,0.03812565899104515,0.04831676019802443,0.043919016438221194,0.03211247303004532
Macro_Precision,0.047108174822392684,0.04300752339004566,0.047961568438089526,0.05566629139544816,0.0446686721504897,0.05240356283744787,0.04129313947577059,0.044012016035332335,0.05566629139544816,0.047108174822392684,0.04100250661103517,0.0421664396147566,0.03267667543533636,0.03730619366218331,0.033996934677769104,0.03298574363076896,0.047205869698454514,0.04706490472800841,0.04430297338938315,0.04862477740779174,0.043766669473947035,0.050095792765586795,0.04512760256904405,0.03573665426593392
Macro_Recall,0.04350620775617775,0.04061806639447499,0.04313955456363881,0.04997977440749728,0.03993181710589555,0.04894984966186658,0.0394570049460516,0.040581327990067445,0.04997977440749728,0.04350620775617775,0.038734678053578504,0.04021936211732933,0.024827210738667463,0.04004770673746406,0.0339611858908394,0.024154304622247807,0.04358384651744161,0.043478861962770586,0.04661267128964641,0.03967388704227023,0.036087469625712604,0.049297442139064215,0.04610006010275288,0.031333275977030194
Weighted_F1,0.041290619648128295,0.038012199164724265,0.041110457117322946,0.05009931042497275,0.03749303493853414,0.04582140511322998,0.03569417164507622,0.03956482391542923,0.05009931042497275,0.041290619648128295,0.03756110466444402,0.03894104123968464,0.026280246822562435,0.03513899039154036,0.03290457870334177,0.02329972813450677,0.0413754453451716,0.04125349818081277,0.042172662880678106,0.03989507872096476,0.03761432564086558,0.044360450039116886,0.03904180770288869,0.03180974965901642
Weighted_Precision,0.0408697803523295,0.037699395385742164,0.04112451314152768,0.04773672831761252,0.038091877312294714,0.04603244238596494,0.036264422583416826,0.03802691599220111,0.04773672831761252,0.0408697803523295,0.036151409855220036,0.03687225089862278,0.02495211884348513,0.03492613518613782,0.029977444148469097,0.02536729490184071,0.040950443592099144,0.040836342911777825,0.041361573487585464,0.040369311120142984,0.03591123148493719,0.04503420131180379,0.040855060577844673,0.030369146195173564
