Weighted_F1,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.17702685663850712,2026-02-23 01:11:42,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/infgain/gaussian_noise__ADASYN__standard/random_forest,last,1771718062421_c4b64e6c17717803024784338,0.1,0.35,5012,7,infgain,standard,gaussian_noise,ADASYN,random_forest,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
0.17702685663850712,2026-02-22 09:30:46,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/biMaxInfgain/gaussian_noise__SMOTE__standard/XGBmodel,last,1771718062421_c4b64e6c17717238467597808,0.1,0.35,126,5,biMaxInfgain,standard,gaussian_noise,SMOTE,XGBmodel,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
0.17702685663850712,2026-02-22 09:28:23,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/biMaxInfgain/gaussian_noise__ADASYN__standard/GradientBoosting,last,1771718062421_c4b64e6c17717237030494838,0.1,0.35,126,5,biMaxInfgain,standard,gaussian_noise,ADASYN,GradientBoosting,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
0.1820679320679321,2026-02-23 01:11:49,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/infgain/gaussian_noise__ADASYN__standard/GradientBoosting,last,1771718062421_c4b64e6c17717803098957754,0.1,0.35,5012,7,infgain,standard,gaussian_noise,ADASYN,GradientBoosting,0.3506493506493506,0.1753246753246753,0.5,0.25961538461538464,0.12295496711081125,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.28634020200578636
0.1820679320679321,2026-02-22 21:16:43,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/biMeanInfgain/gaussian_noise__ADASYN__standard/GradientBoosting,last,1771718062421_c4b64e6c17717662033734734,0.1,0.35,5012,7,biMeanInfgain,standard,gaussian_noise,ADASYN,GradientBoosting,0.3506493506493506,0.1753246753246753,0.5,0.25961538461538464,0.12295496711081125,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.28634020200578636
