Macro_F1,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.2524271844660194,2026-02-23 01:11:42,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/infgain/gaussian_noise__ADASYN__standard/random_forest,last,1771718062421_c4b64e6c17717803024784338,0.1,0.35,5012,7,infgain,standard,gaussian_noise,ADASYN,random_forest,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.119958988380041,0.3376623376623376,0.17702685663850712,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
0.2524271844660194,2026-02-22 09:28:23,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/biMaxInfgain/gaussian_noise__ADASYN__standard/GradientBoosting,last,1771718062421_c4b64e6c17717237030494838,0.1,0.35,126,5,biMaxInfgain,standard,gaussian_noise,ADASYN,GradientBoosting,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.119958988380041,0.3376623376623376,0.17702685663850712,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
0.2524271844660194,2026-02-22 09:30:46,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/biMaxInfgain/gaussian_noise__SMOTE__standard/XGBmodel,last,1771718062421_c4b64e6c17717238467597808,0.1,0.35,126,5,biMaxInfgain,standard,gaussian_noise,SMOTE,XGBmodel,0.3376623376623376,0.17105263157894735,0.4814814814814814,0.119958988380041,0.3376623376623376,0.17702685663850712,0.33766233766233766,0.33766233766233766,0.33766233766233766,0.27673235137466096
0.2585185185185185,2026-02-22 12:15:30,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/infgain/gaussian_noise__SMOTE__standard/random_forest,last,1771718062421_c4b64e6c17717337300509454,0.1,0.35,5012,5,infgain,standard,gaussian_noise,SMOTE,random_forest,0.3246753246753247,0.2893835616438356,0.45444444444444443,0.27761964063333927,0.3246753246753247,0.19236171236171232,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.29964692917432634
0.2585185185185185,2026-02-22 09:28:21,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/biMaxInfgain/gaussian_noise__ADASYN__standard/random_forest,last,1771718062421_c4b64e6c17717237011925742,0.1,0.35,126,5,biMaxInfgain,standard,gaussian_noise,ADASYN,random_forest,0.3246753246753247,0.2893835616438356,0.45444444444444443,0.27761964063333927,0.3246753246753247,0.19236171236171232,0.3246753246753247,0.3246753246753247,0.3246753246753247,0.29964692917432634
