Micro_Recall,Timestamp,RunID,LogDir,Norm_Order,Model_RunID,Split_Ratio,Prob_Threshold,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_F1,Integrated_Score
0.2597402597402597,2026-02-22 20:26:27,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/biMeanInfgain/gaussian_noise__ADASYN__minmax/DTmodel,last,1771718062421_c4b64e6c17717631878307925,0.1,0.5,126,7,biMeanInfgain,minmax,gaussian_noise,ADASYN,DTmodel,0.2597402597402597,0.2834051724137931,0.27666666666666667,0.2592405063291139,0.3120521719659651,0.2597402597402597,0.2649876705572908,0.2597402597402597,0.2597402597402597,0.26974273153370704
0.3116883116883117,2026-02-22 12:51:19,20260222-075415,log/pimaindians_diabetes/20260222-075415/6/biMaxInfgain/gaussian_noise__SMOTE__minmax/DTmodel,last,1771718062421_c4b64e6c17717358796432726,0.1,0.5,126,6,biMaxInfgain,minmax,gaussian_noise,SMOTE,DTmodel,0.3116883116883117,0.32380952380952377,0.30814814814814817,0.3041773231031543,0.3636363636363636,0.3116883116883117,0.32577141528548176,0.3116883116883117,0.3116883116883117,0.3187270389930236
0.3246753246753247,2026-02-22 07:54:59,20260222-075415,log/pimaindians_diabetes/20260222-075415/4/biMaxInfgain/gaussian_noise__ADASYN__minmax/DTmodel,last,1771718062421_c4b64e6c17717180990606294,0.2,0.5,23,4,biMaxInfgain,minmax,gaussian_noise,ADASYN,DTmodel,0.3246753246753247,0.3653508771929824,0.38629629629629625,0.319047619047619,0.3906356801093643,0.3246753246753247,0.30055658627087195,0.3246753246753247,0.3246753246753247,0.3370390460277677
0.3246753246753247,2026-02-23 01:14:37,20260222-075415,log/pimaindians_diabetes/20260222-075415/7/infgain/standard__gaussian_noise__RandomUnderSampler/DTmodel,first,1771718062421_c4b64e6c17717804776809557,0.1,0.5,23,7,infgain,standard,gaussian_noise,RandomUnderSampler,DTmodel,0.3246753246753247,0.35459183673469385,0.3522222222222222,0.32456140350877194,0.3873575404187649,0.3246753246753247,0.3271815903394851,0.3246753246753247,0.3246753246753247,0.3370487388849364
0.3246753246753247,2026-02-22 12:15:30,20260222-075415,log/pimaindians_diabetes/20260222-075415/5/infgain/gaussian_noise__SMOTE__standard/random_forest,last,1771718062421_c4b64e6c17717337300509454,0.1,0.35,5012,5,infgain,standard,gaussian_noise,SMOTE,random_forest,0.3246753246753247,0.2893835616438356,0.45444444444444443,0.2585185185185185,0.27761964063333927,0.3246753246753247,0.19236171236171232,0.3246753246753247,0.3246753246753247,0.29964692917432634
