Metric,Mean,Std
Accuracy,0.6862179487179487,0.0743272747211728
Macro_Precision,0.7138256584795291,0.026101704881996445
Macro_Recall,0.7115960351377019,0.05064704515816377
Macro_F1,0.671842117627542,0.07900671031279141
Weighted_Precision,0.7611489853522483,0.03268519003444092
Weighted_Recall,0.6862179487179487,0.0743272747211728
Weighted_F1,0.6818820855345497,0.0937100022374427
Micro_Precision,0.6862179487179487,0.0743272747211728
Micro_Recall,0.6862179487179487,0.0743272747211728
Micro_F1,0.6862179487179486,0.0743272747211728
Integrated_Score,0.696202877858441,0.0612108644690263
