Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.1,Split_Ratio:0.2
Accuracy,0.737974987974988,0.7426948051948052,0.7355248917748919,0.7288961038961039,0.7364042207792209,0.7417478354978355,0.7390422077922079,0.7392451298701298,0.7288961038961039,0.737974987974988,0.6740620490620491,0.7514430014430015,0.7570346320346321,0.7400793650793651,0.7406204906204906,0.7646103896103896,0.737914862914863,0.738035113035113,0.737974987974988,0.7362614237614238,0.7396885521885522,0.7573953823953824,0.7185545935545936
Macro_F1,0.7034941704833785,0.7105122461709562,0.6986905405551181,0.6946363874461093,0.6995699811286941,0.7086511489805795,0.7041536139688942,0.7060308293739809,0.6946363874461093,0.7034941704833785,0.6427188966955626,0.7208383564359226,0.7167676704393108,0.708487360041292,0.7095027895445902,0.7226499497435926,0.703445542852044,0.703542798114713,0.7034941704833785,0.7004712693694445,0.7065170715973125,0.7212711480317032,0.6857171929350537
Macro_Precision,0.7163004145081798,0.7213839521269851,0.7134572542610909,0.7073389050213145,0.7146427383645846,0.7207915844650178,0.7171089384480546,0.7171391514984947,0.7073389050213145,0.7163004145081798,0.6451686797404383,0.728610406708744,0.7400006654466387,0.7149306865889599,0.7167561827070191,0.7523358658572789,0.7161705327151872,0.7164302963011724,0.7163004145081798,0.7153358599561656,0.7172649690601941,0.7392601405425457,0.6933406884738139
Macro_Recall,0.6986706961591221,0.7064853395061729,0.692956211419753,0.6902700617283951,0.6944097222222222,0.7037596450617284,0.6992804783950617,0.7014332561728396,0.6902700617283951,0.6986706961591221,0.6438477366255144,0.7165637860082305,0.7076183127572017,0.7054475308641975,0.7065740740740741,0.7119727366255144,0.6986342592592593,0.6987071330589849,0.6986706961591221,0.6950145747599451,0.7023268175582991,0.7142061042524005,0.6831352880658437
Weighted_F1,0.7334027579844753,0.7390460050167964,0.7299185444644491,0.724766623935296,0.7306900858687682,0.7377121462565362,0.7342382375439934,0.7352886292931932,0.724766623935296,0.7334027579844753,0.673916272045934,0.7483525032671314,0.7486063670286782,0.7370192955092685,0.7377045664621414,0.7548175435936986,0.7333532717543045,0.733452244214646,0.7334027579844753,0.7310705377230547,0.735734978245896,0.7510580546060416,0.7157474613629091
Weighted_Precision,0.7354352396113488,0.7410768362482107,0.7317592582223038,0.7275727786200812,0.7331480837788663,0.7396642411988604,0.736104339399215,0.7367555245640872,0.7275727786200812,0.7354352396113488,0.6768823165402361,0.7481861830256871,0.7517646576204294,0.7368169583828704,0.7383903188258514,0.7605710032730185,0.735342336473075,0.7355281427496227,0.7354352396113488,0.7336537657077188,0.7372167135149789,0.7536979345865786,0.7171725446361191
