Weighted_F1,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.5768250014825358,2026-05-29 02:24:14,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/biMaxInfgain/noAug__noImbl__minmax/random_forest,0,0.5844155844155844,0.5832910536106883,0.8913043478260869,0.41,0.5616438356164384,100.0,41,59,5,49,last,0.2,0.35,1779992484150_aebe794717799926546556571,23,7,biMaxInfgain,minmax,noAug,noImbl,random_forest
0.5768250014825358,2026-05-29 02:24:07,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/biMaxInfgain/minmax__noAug__noImbl/random_forest,1,0.5844155844155844,0.5832910536106883,0.4537037037037037,0.9074074074074074,0.6049382716049383,54.0,49,5,59,41,first,0.2,0.35,1779992484150_aebe794717799926471912454,23,7,biMaxInfgain,minmax,noAug,noImbl,random_forest
0.5768250014825358,2026-05-29 02:24:07,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/biMaxInfgain/minmax__noAug__noImbl/random_forest,0,0.5844155844155844,0.5832910536106883,0.8913043478260869,0.41,0.5616438356164384,100.0,41,59,5,49,first,0.2,0.35,1779992484150_aebe794717799926471912454,23,7,biMaxInfgain,minmax,noAug,noImbl,random_forest
0.5768250014825358,2026-05-29 02:24:14,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/biMaxInfgain/noAug__noImbl__minmax/random_forest,1,0.5844155844155844,0.5832910536106883,0.4537037037037037,0.9074074074074074,0.6049382716049383,54.0,49,5,59,41,last,0.2,0.35,1779992484150_aebe794717799926546556571,23,7,biMaxInfgain,minmax,noAug,noImbl,random_forest
0.5933224410381771,2026-05-29 02:22:58,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/5/infgain/standard__noAug__noImbl/DTmodel,0,0.5909090909090909,0.5563177390588558,0.6907216494845361,0.67,0.6802030456852792,100.0,67,33,30,24,first,0.2,0.35,1779992484150_aebe794717799925788098802,5012,5,infgain,standard,noAug,noImbl,DTmodel
