Accuracy,Timestamp,RunID,LogDir,Class,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.8246753246753247,2026-05-29 02:24:38,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/minmax__noAug__noImbl/XGBmodel,1,0.8126605091236765,0.8268318300307487,0.7213114754098361,0.8148148148148148,0.7652173913043478,54.0,44,10,17,83,first,0.2,0.35,1779992484150_aebe794717799926785336089,126,7,infgain,minmax,noAug,noImbl,XGBmodel
0.8246753246753247,2026-05-29 02:24:46,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/noAug__noImbl__minmax/XGBmodel,0,0.8126605091236765,0.8268318300307487,0.8924731182795699,0.83,0.8601036269430051,100.0,83,17,10,44,last,0.2,0.35,1779992484150_aebe794717799926862319088,126,7,infgain,minmax,noAug,noImbl,XGBmodel
0.8246753246753247,2026-05-29 02:24:46,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/noAug__noImbl__minmax/XGBmodel,1,0.8126605091236765,0.8268318300307487,0.7213114754098361,0.8148148148148148,0.7652173913043478,54.0,44,10,17,83,last,0.2,0.35,1779992484150_aebe794717799926862319088,126,7,infgain,minmax,noAug,noImbl,XGBmodel
0.8246753246753247,2026-05-29 02:24:38,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/7/infgain/minmax__noAug__noImbl/XGBmodel,0,0.8126605091236765,0.8268318300307487,0.8924731182795699,0.83,0.8601036269430051,100.0,83,17,10,44,first,0.2,0.35,1779992484150_aebe794717799926785336089,126,7,infgain,minmax,noAug,noImbl,XGBmodel
0.8116883116883117,2026-05-29 02:23:08,20260529-022111,log/pimaindians_diabetes_v4/20260529-022111/5/infgain/noAug__noImbl__standard/LogisticRegression,0,0.7817950847706063,0.8059194433357721,0.8198198198198198,0.91,0.8625592417061612,100.0,91,9,20,34,last,0.2,0.5,1779992484150_aebe794717799925882093794,126,5,infgain,standard,noAug,noImbl,LogisticRegression
