Part,MeanImportance,StdImportance,Rank
AugName,0.32459602386553627,0.057340074187349065,1
Model,0.2727859053911826,0.09648085939134875,2
ImblName,0.13032547084090051,0.04670245448939838,3
FS_Method,0.04534274582358275,0.007178330928179892,4
Norm_Order,0.031431697851588565,0.0022589027568437597,5
Scaler,0.030952172900853975,0.0031558545532559897,6
FeatureNum,0.0,0.0,7
Prob_Threshold,0.0,0.0,7
Random_State,0.0,0.0,7
Split_Ratio,0.0,0.0,7
