Part,MeanImportance,StdImportance,Rank
AugName,0.30468843416112423,0.0716950806724192,1
Model,0.26840118155373077,0.08118427497021222,2
ImblName,0.12642150555978962,0.029462890190354196,3
FS_Method,0.05526369633618197,0.010372520108232874,4
Scaler,0.03552417720168751,0.001324334154494673,5
Norm_Order,0.03154218352216135,0.0031287036405436832,6
FeatureNum,0.0,0.0,7
Prob_Threshold,0.0,0.0,7
Split_Ratio,0.0,0.0,7
