Macro_F1,Timestamp,RunID,LogDir,Class,Accuracy,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_Order,Split_Ratio,Prob_Threshold,Model_RunID,Random_State,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model
0.2524271844660194,2026-02-21 02:09:56,20260220-191939,log/pimaindians_diabetes/20260220-191939/6/biMaxInfgain/standard__gaussian_noise__ADASYN/XGBmodel,1,0.3376623376623376,0.1770268566385071,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,0,first,0.1,0.35,1771586390261_bd95089d17716109966891624,2026,6,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel
0.2524271844660194,2026-02-20 21:42:48,20260220-191939,log/pimaindians_diabetes/20260220-191939/5/biMaxInfgain/standard__gaussian_noise__ADASYN/XGBmodel,0,0.3376623376623376,0.1770268566385071,0.0,0.0,0.0,50.0,0,50,1,26,first,0.1,0.35,1771586390261_bd95089d17715949688838711,7,5,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel
0.2524271844660194,2026-02-21 02:09:56,20260220-191939,log/pimaindians_diabetes/20260220-191939/6/biMaxInfgain/standard__gaussian_noise__ADASYN/XGBmodel,0,0.3376623376623376,0.1770268566385071,0.0,0.0,0.0,50.0,0,50,1,26,first,0.1,0.35,1771586390261_bd95089d17716109966891624,2026,6,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel
0.2524271844660194,2026-02-20 21:42:48,20260220-191939,log/pimaindians_diabetes/20260220-191939/5/biMaxInfgain/standard__gaussian_noise__ADASYN/XGBmodel,1,0.3376623376623376,0.1770268566385071,0.3421052631578947,0.9629629629629628,0.5048543689320388,27.0,26,1,50,0,first,0.1,0.35,1771586390261_bd95089d17715949688838711,7,5,biMaxInfgain,standard,gaussian_noise,ADASYN,XGBmodel
0.2596153846153846,2026-02-21 17:03:39,20260220-191939,log/pimaindians_diabetes/20260220-191939/8/noSelect/gaussian_noise__SMOTE__standard/XGBmodel,1,0.3506493506493506,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,0,last,0.1,0.35,1771586390261_bd95089d17716646198321074,7,8,noSelect,standard,gaussian_noise,SMOTE,XGBmodel
