Metric,Mean,Std
Accuracy,0.7440638262499792,0.04313790853645836
Macro_Precision,0.7219255786268074,0.0497830834337115
Macro_Recall,0.7071648276513254,0.04412930944535524
Macro_F1,0.7111168715738447,0.04541297791486018
Weighted_Precision,0.7421330477797391,0.042428817900289975
Weighted_Recall,0.7440638262499792,0.04313790853645836
Weighted_F1,0.7402691792658361,0.041941877768643304
Micro_Precision,0.7440638262499792,0.04313790853645836
Micro_Recall,0.7440638262499792,0.04313790853645836
Micro_F1,0.7440638262499792,0.04313790853645836
Integrated_Score,0.7324557835317307,0.04365481176423825
