Metric,Mean,Std
Accuracy,0.6746711621711622,0.09203238572682063
Macro_Precision,0.6890538533439706,0.058809974420442716
Macro_Recall,0.6892241809116809,0.06963113107544593
Macro_F1,0.6573036345318156,0.09523740623359135
Weighted_Precision,0.7308570702712397,0.056476236561379324
Weighted_Recall,0.6746711621711622,0.09203238572682064
Weighted_F1,0.6704481685761031,0.10825423377441504
Micro_Precision,0.6746711621711622,0.09203238572682063
Micro_Recall,0.6746711621711622,0.09203238572682063
Micro_F1,0.6746711621711622,0.09203238572682063
Integrated_Score,0.6799447457873418,0.08206190508596545
