Metric,Mean,Std
Accuracy,0.6767943861693861,0.0924553772551686
Macro_Precision,0.6890684664747427,0.0612725538397036
Macro_Recall,0.6895244044792657,0.07090413322000175
Macro_F1,0.6590817713708086,0.09498715648244975
Weighted_Precision,0.7300447967713897,0.05880040652819068
Weighted_Recall,0.6767943861693861,0.0924553772551686
Weighted_F1,0.6728645129798418,0.10717151587618888
Micro_Precision,0.6767943861693861,0.0924553772551686
Micro_Recall,0.6767943861693861,0.0924553772551686
Micro_F1,0.6767943861693861,0.09245537725516859
Integrated_Score,0.6813734638928917,0.08284465873293048
