Metric,Mean,Std
Accuracy,0.7091821373071373,0.06914818157152519
Macro_Precision,0.7176207077073192,0.047151996573145095
Macro_Recall,0.7125788421968978,0.05648750045149928
Macro_F1,0.688674689753325,0.0706765035102087
Weighted_Precision,0.7542647395700429,0.04406881653184566
Weighted_Recall,0.7091821373071373,0.06914818157152519
Weighted_F1,0.7060823583409622,0.07739982146683815
Micro_Precision,0.7091821373071373,0.06914818157152519
Micro_Recall,0.7091821373071373,0.06914818157152519
Micro_F1,0.7091821373071373,0.06914818157152516
Integrated_Score,0.7113328410844239,0.06000679037188189
