Metric,Mean,Std
Accuracy,0.6619696275946276,0.1013461159912101
Macro_Precision,0.6797740687088977,0.06856826712152936
Macro_Recall,0.680095060739158,0.07920946553460137
Macro_F1,0.64465105059757,0.10530715942959075
Weighted_Precision,0.7229698521360627,0.06645312771872798
Weighted_Recall,0.6619696275946276,0.1013461159912101
Weighted_F1,0.6564061657525335,0.11882459516437166
Micro_Precision,0.6619696275946276,0.1013461159912101
Micro_Recall,0.6619696275946276,0.1013461159912101
Micro_F1,0.6619696275946276,0.10134611599121009
Integrated_Score,0.6682303316487782,0.09201298813321279
