Metric,AugName:noAug,FS_Method:biMaxInfgain,FS_Method:infgain,FS_Method:noSelect,FeatureNum:4.0,FeatureNum:5.0,FeatureNum:6.0,FeatureNum:7.0,FeatureNum:8.0,ImblName:noImbl,Model:DTmodel,Model:GradientBoosting,Model:LogisticRegression,Model:XGBmodel,Model:random_forest,Model:sklearn_SVM,Norm_Order:first,Norm_Order:last,Prob_Threshold:0.35,Prob_Threshold:0.5,Scaler:minmax,Scaler:standard,Split_Ratio:0.2
Accuracy,0.706845238095238,0.7094155844155844,0.7068114177489178,0.6966991341991342,0.7085362554112554,0.7084686147186147,0.7112418831168831,0.7042072510822511,0.6966991341991342,0.706845238095238,0.6533189033189033,0.7123015873015873,0.7212301587301587,0.7115800865800865,0.7067099567099567,0.735930735930736,0.7068602693602694,0.7068302068302068,0.6953162578162578,0.7183742183742183,0.7055976430976431,0.7080928330928331,0.706845238095238
Macro_F1,0.6811818711940697,0.6852551205315796,0.6791122567824228,0.6731673314906178,0.6808400645359706,0.6825565727642572,0.6851809804567557,0.6801571368710214,0.6731673314906178,0.6811818711940697,0.6281962422793534,0.6879442237505393,0.6923262994731922,0.6887319013718083,0.6870891188478473,0.7028034414416775,0.6811998779747894,0.6811638644133501,0.6767778729457709,0.6855858694423687,0.6799291374158632,0.6824346049722763,0.6811818711940697
Macro_Precision,0.6845904736607781,0.6874491129845631,0.6836127983036606,0.6770666177941081,0.6852438931335825,0.6854015474977929,0.6882579314385923,0.6832204505064801,0.6770666177941081,0.6845904736607781,0.6270476477806466,0.6893329906926492,0.7006855022766999,0.6897295523891755,0.6886058329131273,0.7121413159123704,0.684615943080079,0.6845650042414774,0.6761735470642152,0.6930074002573412,0.6842993566756962,0.68488159064586,0.6845904736607781
Macro_Recall,0.6846390603566529,0.6896228780864199,0.6812065972222222,0.6784336419753086,0.6829783950617284,0.6854552469135803,0.6881674382716049,0.6850578703703704,0.6784336419753086,0.6846390603566529,0.6324897119341564,0.6918672839506174,0.6932998971193416,0.6940329218106995,0.6964351851851851,0.6997093621399177,0.6846604938271604,0.6846176268861455,0.6862422839506173,0.6830358367626886,0.6834910836762689,0.685787037037037,0.6846390603566529
Weighted_F1,0.7075553031982692,0.7107277839573091,0.7066504522556668,0.6984847839325186,0.7083197968883316,0.7091484337859799,0.7116714339655063,0.705616807786134,0.6984847839325186,0.7075553031982692,0.6569300381623975,0.7135086549800996,0.7196627458786663,0.7134014871508271,0.7096756588669976,0.7321532341506267,0.7075706484136037,0.7075399579829345,0.699504494972591,0.7156061114239471,0.7062361332464754,0.7088744731500628,0.7075553031982692
Weighted_Precision,0.7143577935936157,0.7178925849054448,0.7122776548774398,0.7085391832110036,0.7138223389299863,0.7148704360166441,0.7174553313770285,0.7141923732421102,0.7085391832110036,0.7143577935936157,0.6633774270431009,0.7194373155040519,0.7262298142047929,0.720894886209851,0.7226273416186938,0.7335799769812044,0.7143819770270975,0.7143336101601341,0.7117804753266588,0.7169351118605728,0.7139289289167491,0.7147866582704824,0.7143577935936157
