Weighted_Recall,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
0.3549783549783549,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/XGBmodel,False,0.1,0.5,2026-01-30 19:12:13,1769764270122_202fd60e,1769764270122_202fd60e17697715333367556,0.3549783549783549,0.4271538918597741,0.4522222222222222,0.3294665652426758,0.4580534142031467,0.2914051029771425,0.3549783549783549,0.3549783549783549,0.3549783549783549,0.368865045052829,Last,7,biMeanInfgain,gaussian_noise__ADASYN__Standard,XGBmodel,Standard,gaussian_noise,ADASYN
0.3852813852813853,log/pimaindians_diabetes/6/biMaxInfgain/MinMax__gaussian_noise__SMOTE/DTmodel,True,0.1,0.5,2026-01-30 17:54:28,1769764270122_202fd60e,1769764270122_202fd60e17697668687449684,0.3852813852813853,0.4189283710416074,0.4187654320987654,0.3838541166737513,0.4567646435838968,0.3860403970754046,0.3852813852813853,0.3852813852813853,0.3852813852813852,0.3990425758473544,First,6,biMaxInfgain,MinMax__gaussian_noise__SMOTE,DTmodel,MinMax,gaussian_noise,SMOTE
0.3852813852813853,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.5,2026-01-30 19:07:25,1769764270122_202fd60e,1769764270122_202fd60e17697712455949323,0.3852813852813853,0.4705051892551892,0.4812345679012346,0.3652726902726902,0.5094042861900004,0.3316308030593744,0.3852813852813853,0.3852813852813853,0.3852813852813853,0.4047624824470062,Last,7,biMeanInfgain,gaussian_noise__ADASYN__MinMax,XGBmodel,MinMax,gaussian_noise,ADASYN
0.3896103896103895,log/pimaindians_diabetes/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,False,0.1,0.5,2026-01-30 19:12:14,1769764270122_202fd60e,1769764270122_202fd60e17697715346738055,0.3896103896103895,0.487329110748777,0.4845679012345679,0.3701144254272778,0.5310244314822266,0.3377531373600185,0.3896103896103895,0.3896103896103895,0.3896103896103895,0.4123164346088073,Last,7,biMeanInfgain,gaussian_noise__ADASYN__Standard,GradientBoosting,Standard,gaussian_noise,ADASYN
0.3896103896103896,log/pimaindians_diabetes/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.5,2026-01-30 17:25:33,1769764270122_202fd60e,1769764270122_202fd60e17697651337550860,0.3896103896103896,0.5506613756613756,0.5158024691358025,0.3420853497901787,0.6080705009276438,0.2893223231604329,0.3896103896103896,0.3896103896103896,0.3896103896103896,0.4180087413592297,Last,5,biMaxInfgain,gaussian_noise__ADASYN__MinMax,XGBmodel,MinMax,gaussian_noise,ADASYN
