Metric,AugName_gaussian_noise,AugName_mixup,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_biMeanInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_ADASYN,ImblName_RandomUnderSampler,ImblName_SMOTE,ImblName_TomekLinks,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.34903590149114544,0.003979679776129963,0.0038908184019688565,0.008598309078564766,0.009210267253204259,0.017179465513744264,0.0026190436276262996,0.04721809449430274,0.04961391520605971,0.03237731699288354,0.028418061126007147,0.033902767191359755,0.026402258406178346,0.0915204172379077,0.006603787617529406,0.03107408813422822,0.006583548577981174,0.021973461861730294,0.03254149713132287,0.012265093374336122,0.012627456021317702,0.09876256994480276,0.015291534978437835,0.01603885330822815,0.042271793253002905
Macro_F1,0.4007612623447114,0.00386008449033713,0.0038767836472124676,0.00862520381838221,0.009216317927887381,0.015963186970649742,0.0026359161789602397,0.047562824674594974,0.058463232503112146,0.046010023447232,0.03400770775960185,0.011342444869709317,0.010892113670678076,0.08996212136413753,0.0064458454316245715,0.033409961406353356,0.006300900651422867,0.02011604299777483,0.035678301732514524,0.012859145441607857,0.011897431137259435,0.05692853421717696,0.014125684554893379,0.015047100291146122,0.0440118284710198
Macro_Precision,0.26718408719271536,0.006221326371430945,0.006220892199563359,0.013123589481228074,0.012634972883684809,0.02250071435260962,0.0037461043945262677,0.06372639503474892,0.01689685742706718,0.012090609001650961,0.013485777768183922,0.013727033910147856,0.0147030714449384,0.2911316727231854,0.016038465548160734,0.017402137647700214,0.014335080072777697,0.035188638661165526,0.010469796910404859,0.013624808007935436,0.013751027554881117,0.03262090864180814,0.012907717587528842,0.013098269987848955,0.06317004519410752
Macro_Recall,0.3851727101998354,0.005849296395050453,0.0057753817506533,0.01051322254477512,0.010666764440619423,0.019710347099360065,0.003293170142800843,0.055265985337914846,0.02362123317679449,0.023463675212032895,0.016595153668524123,0.018439469502841727,0.019511759034923314,0.17404412286137028,0.007011351535760983,0.020935430358671812,0.006966373997183028,0.022637634110447714,0.019697475548302854,0.012193649966001162,0.0117868518172676,0.04556035787154158,0.013845118121014662,0.013831900875051319,0.05361156443126079
Weighted_F1,0.35963237791542,0.0030298627399066662,0.0030205739343545967,0.008170045318895917,0.008858490071699261,0.016569259590981267,0.0025123099230724244,0.04469403631988172,0.07579153767687698,0.052955788466858195,0.04130340147463918,0.010061081472233266,0.008881593608264331,0.06995841532143288,0.005583185938557369,0.03245160161009902,0.005993694888878782,0.022928194439680846,0.034803045722503166,0.012284237725769965,0.012075804663511696,0.09668557526321664,0.016109116848433063,0.0178728364377988,0.037773932627033796
Weighted_Precision,0.25919674251468955,0.00645818785319618,0.006454299408520745,0.014137743944456906,0.013305962660554886,0.022746734953266866,0.003962157134578437,0.06722963264178519,0.014175026353098174,0.013224357429089395,0.011944415583585088,0.020951902441484663,0.022885183222868578,0.2776210010463944,0.020872502454359957,0.010494537113873605,0.0178823010833148,0.03164313740192908,0.009693128391416218,0.014604078450016014,0.01406271266683748,0.036931180930333915,0.015035950021516992,0.015048827376845802,0.05943829692198688
