Metric,AugName_noAug,FS_Method_biMaxInfgain,FS_Method_infgain,FS_Method_noSelect,FeatureNum,ImblName_noImbl,Model_DTmodel,Model_GradientBoosting,Model_LogisticRegression,Model_XGBmodel,Model_random_forest,Model_sklearn_SVM,Norm_Order_first,Norm_Order_last,Prob_Threshold,Scaler_minmax,Scaler_standard,Split_Ratio
Accuracy,0.0,0.02303748329655785,0.018476171352604896,0.0024520030394487953,0.07492899136758795,0.0,0.5207839705190446,0.026294536684978716,0.02526374244294024,0.013589097837773744,0.016471913835149492,0.011958226679750168,0.0026980923641027215,0.0027356020913856046,0.0,0.01923327347396822,0.019286712271766964,0.22279018274294013
Macro_F1,0.0,0.024087689349643143,0.019647741172429258,0.003302456511870198,0.08127031504946541,0.0,0.449314474827642,0.02130325187656373,0.028057228467118764,0.016107104800784425,0.014888309907832157,0.014659612650706009,0.0027376319601180267,0.002694786209894973,0.0,0.02024969772280475,0.019573515343117256,0.28210618415001
Macro_Precision,0.0,0.026290772346119234,0.018547587506672965,0.0021868564433046847,0.07222078423942199,0.0,0.5210021292018023,0.03280184058240583,0.027116242313271716,0.01592128642008543,0.02010216472141454,0.014852194462844779,0.002585020382340662,0.0026034791284463045,0.0,0.018915793864747784,0.018573840615836893,0.20628000777128544
Macro_Recall,0.0,0.025353380449668214,0.02301587129910343,0.0037860852306795556,0.08730976793223942,0.0,0.39671140788542286,0.020860059485960872,0.03300323069712123,0.020852691117044245,0.013027092713210524,0.014052428917205841,0.0029256220843989406,0.0028429249630298366,0.0,0.022712863224730248,0.021977131466532657,0.31156944253365176
Weighted_F1,0.0,0.02363812728900925,0.018130681118700278,0.0026589349317797145,0.07760799157242386,0.0,0.4841682391542504,0.022455876229927757,0.02660925546688569,0.014056110757506467,0.015507499787886889,0.012732182278786414,0.0027886784471684144,0.0027723897802287203,0.0,0.018806300020753442,0.01884044817729869,0.25922728498739384
Weighted_Precision,0.0,0.022951554198796607,0.017695250967923622,0.002486490320456879,0.07344500041071476,0.0,0.48766188061512145,0.025615188847101206,0.02680977853527394,0.014004307337484777,0.01826507319500442,0.011739091251942944,0.0026406227228887224,0.0025628492773196133,0.0,0.0181990549470755,0.017737291336084763,0.25818656603681034
