Part,MeanImportance,StdImportance,Rank
Model,0.5747697870842078,0.048269298155928675,1
FS_Method,0.04629085613746142,0.003296586171592644,2
Scaler,0.03901765374411953,0.0030587818370434103,3
Norm_Order,0.005431283235220424,0.0002197453166405589,4
AugName,0.0,0.0,5
FeatureNum,0.0,0.0,5
ImblName,0.0,0.0,5
Prob_Threshold,0.0,0.0,5
Split_Ratio,0.0,0.0,5
