Weighted_F1,LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.1770268566385071,log/pimaindians_diabetes/6/biMaxInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,True,0.1,0.35,2026-02-04 00:27:12,1770071966168_8d52732c,1770071966168_8d52732c17701360324315414,0.3376623376623376,0.1710526315789473,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.3376623376623376,0.3376623376623376,0.3376623376623376,0.2767323513746609
0.1770268566385071,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__SMOTE__Standard/XGBmodel,False,0.1,0.35,2026-02-04 00:28:37,1770071966168_8d52732c,1770071966168_8d52732c17701361172535509,0.3376623376623376,0.1710526315789473,0.4814814814814814,0.2524271844660194,0.119958988380041,0.3376623376623376,0.3376623376623376,0.3376623376623376,0.3376623376623376,0.2767323513746609
0.1820679320679321,log/pimaindians_diabetes/6/biMaxInfgain/MinMax__gaussian_noise__ADASYN/GradientBoosting,True,0.1,0.35,2026-02-04 00:13:26,1770071966168_8d52732c,1770071966168_8d52732c17701352064308266,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.2863402020057863
0.1820679320679321,log/pimaindians_diabetes/6/biMeanInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,False,0.1,0.35,2026-02-04 00:40:35,1770071966168_8d52732c,1770071966168_8d52732c17701368356392191,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.2863402020057863
0.1820679320679321,log/pimaindians_diabetes/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,False,0.1,0.35,2026-02-04 00:12:54,1770071966168_8d52732c,1770071966168_8d52732c17701351744432154,0.3506493506493506,0.1753246753246753,0.5,0.2596153846153846,0.1229549671108112,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.3506493506493506,0.2863402020057863
