Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.0,0.07264329339508843,0.0,0.0,0.5599403705176307,0.005953853502411453,0.0,0.05328700154468463,0.0
Macro_F1,0.0,0.09526249518893964,0.0,0.0,0.5275732443058778,0.006449337674052611,0.0,0.06704328070591246,0.0
Macro_Precision,0.0,0.06972079199672665,0.0,0.0,0.5463740840711133,0.0063331149844679056,0.0,0.051527889973548166,0.0
Macro_Recall,0.0,0.11093616520331347,0.0,0.0,0.5090643454873073,0.008061316411180916,0.0,0.07734668936337188,0.0
Weighted_F1,0.0,0.08341736395881247,0.0,0.0,0.545463936622614,0.006273151330975681,0.0,0.058624069240992865,0.0
Weighted_Precision,0.0,0.0832573124698421,0.0,0.0,0.5296152504938865,0.006995990322131287,0.0,0.06068074886950309,0.0
