LogDir,Norm_First,Split_Ratio,Prob_Threshold,Timestamp,RunID,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Weighted_F1,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score,NormOrder,FeatureNum,InfoGain,Pipeline,Model,Scaler,AugMethod,ImblMethod
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/DTmodel,True,0.1,0.35,2026-02-03 06:42:42,1770071966168_8d52732c,1770071966168_8d52732c17700721627075403,0.6623376623376623,0.6499999999999999,0.6633333333333333,0.6490182328190743,0.6905380333951763,0.6623376623376623,0.6694413580809093,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6630911402429132,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,DTmodel,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/DTmodel,True,0.1,0.5,2026-02-03 06:42:49,1770071966168_8d52732c,1770071966168_8d52732c17700721691853588,0.6623376623376623,0.6499999999999999,0.6633333333333333,0.6490182328190743,0.6905380333951763,0.6623376623376623,0.6694413580809093,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6630911402429132,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,DTmodel,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/DTmodel,True,0.2,0.35,2026-02-03 06:42:55,1770071966168_8d52732c,1770071966168_8d52732c17700721756399860,0.6948051948051948,0.6733821733821734,0.6840740740740741,0.6761086499306395,0.7085771371485657,0.6948051948051948,0.6993530030179245,0.6948051948051948,0.6948051948051948,0.6948051948051948,0.6908446643248437,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,DTmodel,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/DTmodel,True,0.2,0.5,2026-02-03 06:43:02,1770071966168_8d52732c,1770071966168_8d52732c17700721820686832,0.6948051948051948,0.6733821733821734,0.6840740740740741,0.6761086499306395,0.7085771371485657,0.6948051948051948,0.6993530030179245,0.6948051948051948,0.6948051948051948,0.6948051948051948,0.6908446643248437,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,DTmodel,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/GradientBoosting,True,0.1,0.35,2026-02-03 06:42:44,1770071966168_8d52732c,1770071966168_8d52732c17700721648577203,0.6753246753246753,0.725933908045977,0.732962962962963,0.6751054852320675,0.7871977160770265,0.6753246753246753,0.6776261712970574,0.6753246753246753,0.6753246753246753,0.6753246753246753,0.6976490773178354,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,GradientBoosting,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/GradientBoosting,True,0.1,0.5,2026-02-03 06:42:51,1770071966168_8d52732c,1770071966168_8d52732c17700721713270150,0.7012987012987013,0.7074324324324325,0.7274074074074074,0.6961743009092469,0.7544577044577044,0.7012987012987013,0.7079604218049921,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.7100694433563706,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,GradientBoosting,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/GradientBoosting,True,0.2,0.35,2026-02-03 06:42:57,1770071966168_8d52732c,1770071966168_8d52732c17700721777738549,0.6818181818181818,0.7161172161172161,0.7294444444444443,0.680727734292363,0.7724656296084867,0.6818181818181818,0.686301132757659,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6995843318017905,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,GradientBoosting,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/GradientBoosting,True,0.2,0.5,2026-02-03 06:43:04,1770071966168_8d52732c,1770071966168_8d52732c17700721842097862,0.7142857142857143,0.7162618083670715,0.7374074074074074,0.7083333333333333,0.7617119722382881,0.7142857142857143,0.7207792207792207,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7216192876324453,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,GradientBoosting,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/LogisticRegression,True,0.1,0.35,2026-02-03 06:42:43,1770071966168_8d52732c,1770071966168_8d52732c17700721637236111,0.6623376623376623,0.7193877551020409,0.722962962962963,0.6622807017543859,0.7818711900344554,0.6623376623376623,0.6635907951697425,0.6623376623376623,0.6623376623376623,0.6623376623376623,0.6862379802836299,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,LogisticRegression,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/LogisticRegression,True,0.1,0.5,2026-02-03 06:42:50,1770071966168_8d52732c,1770071966168_8d52732c17700721701942894,0.7012987012987013,0.6924119241192412,0.7103703703703703,0.6910866910866911,0.7332910991447577,0.7012987012987013,0.7078635650064222,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.7039693582968841,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,LogisticRegression,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/LogisticRegression,True,0.2,0.35,2026-02-03 06:42:56,1770071966168_8d52732c,1770071966168_8d52732c17700721766518266,0.6753246753246753,0.7124824684431976,0.7244444444444444,0.6744461356333502,0.7694577512249321,0.6753246753246753,0.6794977388584694,0.6753246753246753,0.6753246753246753,0.6753246753246753,0.6938599177149003,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,LogisticRegression,MinMax,noAUG,ADASYN
log/pimaindians_diabetes/4/biMaxInfgain/MinMax__noAUG__ADASYN/LogisticRegression,True,0.2,0.5,2026-02-03 06:43:03,1770071966168_8d52732c,1770071966168_8d52732c17700721830824783,0.6948051948051948,0.6842864415408112,0.7011111111111111,0.6835846994535519,0.7246083290542819,0.6948051948051948,0.7013827265630544,0.6948051948051948,0.6948051948051948,0.6948051948051948,0.6966677799951891,First,4,biMaxInfgain,MinMax__noAUG__ADASYN,LogisticRegression,MinMax,noAUG,ADASYN
