Metric,Mean,Std
Accuracy,0.610646645021645,0.11244809191749681
Macro_Precision,0.648867110926879,0.08428691712513775
Macro_Recall,0.6242752552231718,0.0848964437217675
Macro_F1,0.5780478757349995,0.11378523450079009
Weighted_Precision,0.6927252714817084,0.08565039641303848
Weighted_Recall,0.610646645021645,0.11244809191749683
Weighted_F1,0.5913402383612988,0.13362705862995344
Micro_Precision,0.610646645021645,0.11244809191749681
Micro_Recall,0.610646645021645,0.11244809191749681
Micro_F1,0.610646645021645,0.11244809191749681
Integrated_Score,0.6162536388862786,0.09880804751562884
