Weighted_F1,FeatureNum,FS_Method,Scaler,AugName,ImblName,Model,Norm_Order,Prob_Threshold,Split_Ratio,Random_State,Timestamp,RunID,LogDir,Model_RunID,Accuracy,Macro_Precision,Macro_Recall,Macro_F1,Weighted_Precision,Weighted_Recall,Micro_Precision,Micro_Recall,Micro_F1,Integrated_Score
0.6234412957102033,8,noSelect,standard,noAug,noImbl,DTmodel,first,0.35,0.2,5012,2026-05-29 02:25:26,20260529-022111,log/pimaindians_diabetes_v4/8/noSelect/standard__noAug__noImbl/DTmodel,1779992484150_aebe794717799927266274405,0.6168831168831169,0.5959377700950734,0.6027777777777779,0.5960161842514784,0.63608301810549,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.613151725345333
0.6234412957102033,8,noSelect,standard,noAug,noImbl,DTmodel,first,0.5,0.2,5012,2026-05-29 02:25:30,20260529-022111,log/pimaindians_diabetes_v4/8/noSelect/standard__noAug__noImbl/DTmodel,1779992484150_aebe794717799927307378845,0.6168831168831169,0.5959377700950734,0.6027777777777779,0.5960161842514784,0.63608301810549,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.613151725345333
0.6234412957102033,8,noSelect,standard,noAug,noImbl,DTmodel,last,0.35,0.2,5012,2026-05-29 02:25:34,20260529-022111,log/pimaindians_diabetes_v4/8/noSelect/noAug__noImbl__standard/DTmodel,1779992484150_aebe794717799927346172092,0.6168831168831169,0.5959377700950734,0.6027777777777779,0.5960161842514784,0.63608301810549,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.613151725345333
0.6234412957102033,8,noSelect,standard,noAug,noImbl,DTmodel,last,0.5,0.2,5012,2026-05-29 02:25:38,20260529-022111,log/pimaindians_diabetes_v4/8/noSelect/noAug__noImbl__standard/DTmodel,1779992484150_aebe794717799927386978358,0.6168831168831169,0.5959377700950734,0.6027777777777779,0.5960161842514784,0.63608301810549,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.6168831168831169,0.613151725345333
0.6377131640289534,8,noSelect,minmax,noAug,noImbl,random_forest,last,0.35,0.2,23,2026-05-29 02:25:15,20260529-022111,log/pimaindians_diabetes_v4/8/noSelect/noAug__noImbl__minmax/random_forest,1779992484150_aebe794717799927157984545,0.6363636363636364,0.6913265306122449,0.6944444444444444,0.6363022941970311,0.7515239862178638,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6593772694068074
