Metric,Mean,Std
Accuracy,0.7229971417471417,0.05223875209754654
Macro_Precision,0.7284654143469039,0.030423119782101157
Macro_Recall,0.7273289015511237,0.05273337578018031
Macro_F1,0.7028060781202163,0.05808272539167372
Weighted_Precision,0.7661185864357479,0.037593278284556
Weighted_Recall,0.7229971417471417,0.05223875209754654
Weighted_F1,0.7204574225931069,0.06053089100196485
Micro_Precision,0.7229971417471417,0.05223875209754654
Micro_Recall,0.7229971417471417,0.05223875209754654
Micro_F1,0.7229971417471417,0.052238752097546526
Integrated_Score,0.7248796720392326,0.045763935447793065
