Metric,Mean,Std
Accuracy,0.6117479742479743,0.10726970519483121
Macro_Precision,0.6495542275999369,0.07440609576115201
Macro_Recall,0.6253037056821779,0.07799374918866146
Macro_F1,0.579208556181593,0.10719990651064623
Weighted_Precision,0.6933416577288026,0.07463940239982435
Weighted_Recall,0.6117479742479743,0.10726970519483121
Weighted_F1,0.5925551037506386,0.12754363865202858
Micro_Precision,0.6117479742479743,0.10726970519483121
Micro_Recall,0.6117479742479743,0.10726970519483121
Micro_F1,0.6117479742479742,0.10726970519483121
Integrated_Score,0.6172836977901159,0.09268717362792359
