Metric,Mean,Std
Accuracy,0.675417994428411,0.09159990306533666
Macro_Precision,0.6867325774639608,0.07012212504994661
Macro_Recall,0.6865439850537265,0.07672935172358525
Macro_F1,0.6578852974824039,0.09392944799850757
Weighted_Precision,0.7279213703953005,0.06817181993050832
Weighted_Recall,0.675417994428411,0.09159990306533666
Weighted_F1,0.6726775967889711,0.10349203889138296
Micro_Precision,0.675417994428411,0.09159990306533666
Micro_Recall,0.675417994428411,0.09159990306533666
Micro_F1,0.675417994428411,0.09159990306533664
Integrated_Score,0.6798714252033692,0.08369914419927743
