Metric,AugName,FS_Method,FeatureNum,ImblName,Model,Norm_Order,Prob_Threshold,Scaler,Split_Ratio
Accuracy,0.32515598629591974,0.03915162888318401,0.0,0.17183776492003305,0.2070984340653923,0.031419061230413395,0.0,0.030223656997138255,0.0
Macro_F1,0.3754127675918589,0.04074832557893927,0.0,0.15980897233555286,0.19477582396432752,0.032209922408802806,0.0,0.03009288233600132,0.0
Macro_Precision,0.2624666689788953,0.0538105656384422,0.0,0.0903783806771209,0.3777348629126803,0.027852745517696217,0.0,0.03548781584876888,0.0
Macro_Recall,0.3942431299158699,0.044935124528384975,0.0,0.0988627601625516,0.2733546986656891,0.02994390792666321,0.0,0.03043670141939525,0.0
Weighted_F1,0.3364564862468589,0.0388679353365664,0.0,0.1840466083226086,0.18142255532938076,0.03303319874149163,0.0,0.03325033543300518,0.0
Weighted_Precision,0.2538538714136062,0.054328412205764655,0.0,0.07703534014058311,0.40238339504506704,0.03419766107545842,0.0,0.026209709288568885,0.0
