Metric,Mean,Std
Accuracy,0.6913701749639249,0.08372225548617009
Macro_Precision,0.6986625153639068,0.06431579860751224
Macro_Recall,0.6970678369341564,0.07695313673167054
Macro_F1,0.6704723187533118,0.08947371417955871
Weighted_Precision,0.7385100808041929,0.06527112671795686
Weighted_Recall,0.6913701749639249,0.08372225548617009
Weighted_F1,0.6876367096481789,0.09604026125271772
Micro_Precision,0.6913701749639249,0.08372225548617009
Micro_Recall,0.6913701749639249,0.08372225548617009
Micro_F1,0.6913701749639249,0.08372225548617009
Integrated_Score,0.6936884675560191,0.07730545397177847
