Metric,Mean,Std
Accuracy,0.687692775974026,0.09369963723777007
Macro_Precision,0.6960833071332371,0.0701807868103876
Macro_Recall,0.6955946180555556,0.08296523338575287
Macro_F1,0.6666768101723315,0.10116305895166801
Weighted_Precision,0.7362892763202756,0.0713781032184419
Weighted_Recall,0.687692775974026,0.09369963723777007
Weighted_F1,0.6826142638434209,0.1103537172398738
Micro_Precision,0.687692775974026,0.09369963723777007
Micro_Recall,0.687692775974026,0.09369963723777007
Micro_F1,0.687692775974026,0.09369963723777006
Integrated_Score,0.6902674916428799,0.08718719146478923
