Metric,Model,Avg_Rank,CD,Friedman_chi2,Friedman_p
Accuracy,LogisticRegression,1.0,3.578991617760511,11.76190476190476,0.03819996695392415
Accuracy,XGBmodel,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Accuracy,sklearn_SVM,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Accuracy,random_forest,3.6666666666666665,3.578991617760511,11.76190476190476,0.03819996695392415
Accuracy,GradientBoosting,4.333333333333333,3.578991617760511,11.76190476190476,0.03819996695392415
Accuracy,DTmodel,6.0,3.578991617760511,11.76190476190476,0.03819996695392415
Macro_Precision,LogisticRegression,1.3333333333333333,3.578991617760511,11.38095238095238,0.04432864638486768
Macro_Precision,XGBmodel,2.6666666666666665,3.578991617760511,11.38095238095238,0.04432864638486768
Macro_Precision,sklearn_SVM,2.6666666666666665,3.578991617760511,11.38095238095238,0.04432864638486768
Macro_Precision,random_forest,4.0,3.578991617760511,11.38095238095238,0.04432864638486768
Macro_Precision,GradientBoosting,4.333333333333333,3.578991617760511,11.38095238095238,0.04432864638486768
Macro_Precision,DTmodel,6.0,3.578991617760511,11.38095238095238,0.04432864638486768
Macro_Recall,LogisticRegression,1.3333333333333333,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_Recall,XGBmodel,2.6666666666666665,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_Recall,random_forest,3.3333333333333335,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_Recall,sklearn_SVM,3.3333333333333335,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_Recall,GradientBoosting,4.333333333333333,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_Recall,DTmodel,6.0,3.578991617760511,10.61904761904762,0.05947876999201287
Macro_F1,LogisticRegression,1.0,3.578991617760511,11.19047619047619,0.04773149083762667
Macro_F1,XGBmodel,3.0,3.578991617760511,11.19047619047619,0.04773149083762667
Macro_F1,sklearn_SVM,3.3333333333333335,3.578991617760511,11.19047619047619,0.04773149083762667
Macro_F1,random_forest,3.6666666666666665,3.578991617760511,11.19047619047619,0.04773149083762667
Macro_F1,GradientBoosting,4.0,3.578991617760511,11.19047619047619,0.04773149083762667
Macro_F1,DTmodel,6.0,3.578991617760511,11.19047619047619,0.04773149083762667
Weighted_Precision,LogisticRegression,1.0,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Precision,XGBmodel,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Precision,sklearn_SVM,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Precision,random_forest,3.6666666666666665,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Precision,GradientBoosting,4.333333333333333,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Precision,DTmodel,6.0,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Recall,LogisticRegression,1.0,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Recall,XGBmodel,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Recall,sklearn_SVM,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Recall,random_forest,3.6666666666666665,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Recall,GradientBoosting,4.333333333333333,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_Recall,DTmodel,6.0,3.578991617760511,11.76190476190476,0.03819996695392415
Weighted_F1,LogisticRegression,1.0,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,XGBmodel,2.6666666666666665,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,sklearn_SVM,3.3333333333333335,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,random_forest,3.6666666666666665,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,GradientBoosting,4.333333333333333,3.578991617760511,11.952380952380949,0.035446129495013856
Weighted_F1,DTmodel,6.0,3.578991617760511,11.952380952380949,0.035446129495013856
Micro_Precision,LogisticRegression,1.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Precision,XGBmodel,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Precision,sklearn_SVM,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Precision,random_forest,3.6666666666666665,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Precision,GradientBoosting,4.333333333333333,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Precision,DTmodel,6.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Recall,LogisticRegression,1.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Recall,XGBmodel,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Recall,sklearn_SVM,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Recall,random_forest,3.6666666666666665,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Recall,GradientBoosting,4.333333333333333,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_Recall,DTmodel,6.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_F1,LogisticRegression,1.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_F1,XGBmodel,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_F1,sklearn_SVM,3.0,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_F1,random_forest,3.6666666666666665,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_F1,GradientBoosting,4.333333333333333,3.578991617760511,11.76190476190476,0.03819996695392415
Micro_F1,DTmodel,6.0,3.578991617760511,11.76190476190476,0.03819996695392415
Integrated_Score,LogisticRegression,1.0,3.578991617760511,11.952380952380949,0.035446129495013856
Integrated_Score,XGBmodel,2.6666666666666665,3.578991617760511,11.952380952380949,0.035446129495013856
Integrated_Score,sklearn_SVM,3.3333333333333335,3.578991617760511,11.952380952380949,0.035446129495013856
Integrated_Score,random_forest,3.6666666666666665,3.578991617760511,11.952380952380949,0.035446129495013856
Integrated_Score,GradientBoosting,4.333333333333333,3.578991617760511,11.952380952380949,0.035446129495013856
Integrated_Score,DTmodel,6.0,3.578991617760511,11.952380952380949,0.035446129495013856
