FN,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0,2026-01-30 20:55:20,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/gaussian_noise__SMOTE__MinMax/XGBmodel,1,0.4285714285714285,0.3826530612244898,0.3323615160349854,0.380281690140845,1.0,0.5510204081632653,27.0,27,44,6,False,0.1,0.35,1769764270122_202fd60e17697777204381797
0,2026-01-30 17:26:13,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/MinMax__gaussian_noise__SMOTE/XGBmodel,1,0.4090909090909091,0.3539255912590475,0.2975343774753669,0.3724137931034483,1.0,0.542713567839196,54.0,54,91,9,True,0.2,0.35,1769764270122_202fd60e17697651732197629
0,2026-01-30 21:03:09,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/infgain/Standard__gaussian_noise__SMOTE/GradientBoosting,1,0.4025974025974026,0.3440740740740741,0.2855507455507456,0.3698630136986301,1.0,0.54,27.0,27,46,4,True,0.1,0.35,1769764270122_202fd60e17697781892406501
0,2026-01-30 18:23:28,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/infgain/gaussian_noise__ADASYN__Standard/XGBmodel,1,0.4285714285714285,0.3826530612244898,0.3323615160349854,0.380281690140845,1.0,0.5510204081632653,27.0,27,44,6,False,0.1,0.35,1769764270122_202fd60e17697686086825180
0,2026-01-30 18:23:28,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/infgain/gaussian_noise__ADASYN__Standard/random_forest,1,0.4155844155844156,0.3636363636363636,0.3093270365997639,0.375,1.0,0.5454545454545454,27.0,27,45,5,False,0.1,0.35,1769764270122_202fd60e17697686084050810
