Prob_Threshold,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Model_RunID
0.35,2026-01-30 17:11:10,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/4/biMaxInfgain/noAUG__noIMB__MinMax/sklearn_SVM,0,0.7662337662337663,0.7474489795918368,0.7680227935329976,0.8333333333333334,0.8,0.8163265306122449,50.0,40,10,8,19,False,0.1,1769764270122_202fd60e17697642702027646
0.35,2026-01-30 19:12:04,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/Standard__noAUG__TomekLinks/random_forest,0,0.7402597402597403,0.7313797313797314,0.7459683173968888,0.8658536585365854,0.71,0.7802197802197802,100.0,71,29,11,43,True,0.2,1769764270122_202fd60e17697715243150539
0.35,2026-01-30 19:12:04,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/Standard__noAUG__TomekLinks/random_forest,1,0.7402597402597403,0.7313797313797314,0.7459683173968888,0.5972222222222222,0.7962962962962963,0.6825396825396826,54.0,43,11,29,71,True,0.2,1769764270122_202fd60e17697715243150539
0.35,2026-01-30 19:12:04,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/Standard__noAUG__TomekLinks/XGBmodel,0,0.7272727272727273,0.7095905172413793,0.7309952978056427,0.8152173913043478,0.75,0.78125,100.0,75,25,17,37,True,0.2,1769764270122_202fd60e17697715246723206
0.35,2026-01-30 19:12:04,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/Standard__noAUG__TomekLinks/XGBmodel,1,0.7272727272727273,0.7095905172413793,0.7309952978056427,0.5967741935483871,0.6851851851851852,0.6379310344827587,54.0,37,17,25,75,True,0.2,1769764270122_202fd60e17697715246723206
