TN,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0,2026-01-30 19:02:43,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,False,0.1,0.35,1769764270122_202fd60e17697709636763374
0,2026-01-30 17:28:23,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,False,0.1,0.35,1769764270122_202fd60e17697653037381722
0,2026-01-30 17:28:33,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/Standard__gaussian_noise__ADASYN/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,True,0.1,0.35,1769764270122_202fd60e17697653130728978
0,2026-01-30 19:12:11,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,27.0,27,0,50,False,0.1,0.35,1769764270122_202fd60e17697715312317930
0,2026-01-30 17:53:45,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,1,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.3506493506493506,1.0,0.5192307692307693,54.0,54,0,100,False,0.2,0.35,1769764270122_202fd60e17697668257108508
