Split_Ratio,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,TP,FN,FP,TN,Norm_First,Prob_Threshold,Model_RunID
0.2,2026-01-30 21:21:33,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/8/noSelect/Standard__mixup__TomekLinks/GradientBoosting,1,0.7272727272727273,0.6857142857142857,0.7198515769944341,0.6363636363636364,0.5185185185185185,0.5714285714285714,54.0,28,26,16,84,True,0.5,1769764270122_202fd60e17697792931167200
0.2,2026-01-30 19:08:16,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__SMOTE__MinMax/XGBmodel,1,0.4935064935064935,0.4864911080711354,0.4685629008474426,0.3983050847457627,0.8703703703703703,0.5465116279069767,54.0,47,7,71,29,False,0.5,1769764270122_202fd60e17697712960125020
0.2,2026-01-30 19:08:16,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__SMOTE__MinMax/DTmodel,1,0.5454545454545454,0.543529810298103,0.5523835920177383,0.4111111111111111,0.6851851851851852,0.5138888888888888,54.0,37,17,53,47,False,0.5,1769764270122_202fd60e17697712963170287
0.2,2026-01-30 19:08:16,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__SMOTE__MinMax/LogisticRegression,0,0.7142857142857143,0.7059027777777778,0.720734126984127,0.85,0.68,0.7555555555555555,100.0,68,32,12,42,False,0.5,1769764270122_202fd60e17697712966123332
0.2,2026-01-30 19:08:16,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__SMOTE__MinMax/LogisticRegression,1,0.7142857142857143,0.7059027777777778,0.720734126984127,0.5675675675675675,0.7777777777777778,0.65625,54.0,42,12,32,68,False,0.5,1769764270122_202fd60e17697712966123332
