TP,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,F1,Support,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0,2026-01-30 18:15:13,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMeanInfgain/Standard__gaussian_noise__ADASYN/XGBmodel,0,0.3376623376623376,0.2524271844660194,0.1770268566385071,0.0,0.0,0.0,50.0,50,1,26,True,0.1,0.35,1769764270122_202fd60e17697681134011469
0,2026-01-30 19:02:42,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/random_forest,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,0.0,50.0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697709621181863
0,2026-01-30 17:28:23,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,0.0,50.0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697653037381722
0,2026-01-30 19:12:11,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMeanInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,0.0,50.0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697715312317930
0,2026-01-30 17:53:45,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,0.0,100.0,100,0,54,False,0.2,0.35,1769764270122_202fd60e17697668257108508
