F1,Timestamp,RunID,LogDir,Class,Accuracy,Macro_F1,Weighted_F1,Precision,Recall,Support,TP,FN,FP,TN,Norm_First,Split_Ratio,Prob_Threshold,Model_RunID
0.0,2026-01-30 18:53:51,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697704315290964
0.0,2026-01-30 17:53:45,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/6/biMaxInfgain/gaussian_noise__ADASYN__MinMax/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,100.0,0,100,0,54,False,0.2,0.35,1769764270122_202fd60e17697668257108508
0.0,2026-01-30 19:02:42,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/random_forest,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697709621181863
0.0,2026-01-30 19:02:43,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/7/biMaxInfgain/gaussian_noise__ADASYN__Standard/GradientBoosting,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697709636763374
0.0,2026-01-30 17:25:31,1769764270122_202fd60e,log/pimaindians_diabetes/20260130-171105/5/biMaxInfgain/gaussian_noise__ADASYN__MinMax/XGBmodel,0,0.3506493506493506,0.2596153846153846,0.1820679320679321,0.0,0.0,50.0,0,50,0,27,False,0.1,0.35,1769764270122_202fd60e17697651314972035
